"","codigo_comuna","nombre_comuna","Tipo de zona","n_estudiantes","promedio"
"175",6203,"LITUECHE","Rural",566,5.8
"176",6204,"MARCHIHUE","Rural",278,5.7
"177",6204,"MARCHIHUE","Urbano",198,5.7
"178",6205,"NAVIDAD","Rural",257,5.7
"179",6205,"NAVIDAD","Urbano",255,6
"180",6206,"PAREDONES","Rural",113,6
"181",6206,"PAREDONES","Urbano",251,6.1
"182",6301,"SAN FERNANDO","Rural",758,5.8
"183",6301,"SAN FERNANDO","Urbano",5274,5.9
"184",6302,"CHÉPICA","Rural",423,5.9
"185",6302,"CHÉPICA","Urbano",411,5.8
"186",6303,"CHIMBARONGO","Rural",1201,5.9
"187",6303,"CHIMBARONGO","Urbano",1290,5.8
"188",6304,"LOLOL","Rural",213,6
"189",6304,"LOLOL","Urbano",181,5.9
"190",6305,"NANCAGUA","Rural",420,5.7
"191",6305,"NANCAGUA","Urbano",841,5.9
"192",6306,"PALMILLA","Rural",365,5.8
"193",6306,"PALMILLA","Urbano",179,5.6
"194",6307,"PERALILLO","Rural",161,6
"195",6307,"PERALILLO","Urbano",491,5.9
"196",6308,"PLACILLA","Rural",399,5.8
"197",6308,"PLACILLA","Urbano",70,5.9
"198",6309,"PUMANQUE","Rural",113,5.9
"199",6309,"PUMANQUE","Urbano",107,6.3
"200",6310,"SANTA CRUZ","Rural",692,5.9
"201",6310,"SANTA CRUZ","Urbano",2793,6
"202",7101,"TALCA","Rural",520,5.7
"203",7101,"TALCA","Urbano",18099,5.9
"204",7102,"CONSTITUCIÓN","Rural",959,5.7
"205",7102,"CONSTITUCIÓN","Urbano",2725,6
"206",7103,"CUREPTO","Rural",282,6
"207",7103,"CUREPTO","Urbano",215,5.7
"208",7104,"EMPEDRADO","Rural",69,5.6
"209",7104,"EMPEDRADO","Urbano",207,5.9
"210",7105,"MAULE","Rural",993,6.1
"211",7105,"MAULE","Urbano",1138,5.8
"212",7106,"PELARCO","Rural",420,6
"213",7106,"PELARCO","Urbano",227,6.1
"214",7107,"PENCAHUE","Rural",229,5.7
"215",7107,"PENCAHUE","Urbano",175,5.7
"216",7108,"RÍO CLARO","Rural",538,5.9
"217",7108,"RÍO CLARO","Urbano",415,5.9
"218",7109,"SAN CLEMENTE","Rural",1385,5.9
"219",7109,"SAN CLEMENTE","Urbano",1872,5.9
"220",7110,"SAN RAFAEL","Rural",279,5.9
"221",7110,"SAN RAFAEL","Urbano",518,5.8
"222",7201,"CAUQUENES","Rural",285,5.6
"223",7201,"CAUQUENES","Urbano",2670,6
"224",7202,"CHANCO","Rural",231,5.8
"225",7202,"CHANCO","Urbano",336,5.9
"226",7203,"PELLUHUE","Rural",165,5.8
"227",7203,"PELLUHUE","Urbano",482,5.9
"228",7301,"CURICÓ","Rural",1826,5.9
"229",7301,"CURICÓ","Urbano",10271,6
"230",7302,"HUALAÑÉ","Rural",275,6.1
"231",7302,"HUALAÑÉ","Urbano",329,6.1
"232",7303,"LICANTÉN","Rural",162,5.9
"233",7303,"LICANTÉN","Urbano",298,6
"234",7304,"MOLINA","Rural",976,5.8
"235",7304,"MOLINA","Urbano",2254,5.8
"236",7305,"RAUCO","Rural",317,6.1
"237",7305,"RAUCO","Urbano",131,5.6
"238",7306,"ROMERAL","Rural",451,5.9
"239",7306,"ROMERAL","Urbano",607,5.8
"240",7307,"SAGRADA FAMILIA","Rural",696,6
"241",7307,"SAGRADA FAMILIA","Urbano",406,5.8
"242",7308,"TENO","Rural",1414,5.9
"243",7308,"TENO","Urbano",406,5.9
"244",7309,"VICHUQUEN","Rural",153,5.8
"245",7309,"VICHUQUEN","Urbano",42,5.7
"246",7401,"LINARES","Rural",1056,5.7
"247",7401,"LINARES","Urbano",6877,5.9
"248",7402,"COLBÚN","Rural",936,5.9
"249",7402,"COLBÚN","Urbano",607,5.9
"250",7403,"LONGAVÍ","Rural",1524,5.8
"251",7403,"LONGAVÍ","Urbano",636,5.9
"252",7404,"PARRAL","Rural",510,5.8
"253",7404,"PARRAL","Urbano",2776,5.9
"254",7405,"RETIRO","Rural",832,6
"255",7405,"RETIRO","Urbano",656,5.8
"256",7406,"SAN JAVIER","Rural",912,5.7
"257",7406,"SAN JAVIER","Urbano",3043,5.8
"258",7407,"VILLA ALEGRE","Rural",857,5.8
"259",7407,"VILLA ALEGRE","Urbano",187,5.6
"260",7408,"YERBAS BUENAS","Rural",701,5.6
"261",7408,"YERBAS BUENAS","Urbano",147,5.6
"262",8101,"CONCEPCIÓN","Rural",224,6
"263",8101,"CONCEPCIÓN","Urbano",14672,5.9
"264",8102,"CORONEL","Rural",350,6.2
"265",8102,"CORONEL","Urbano",8593,5.9
"266",8103,"CHIGUAYANTE","Urbano",5578,5.8
"267",8104,"FLORIDA","Rural",297,6.1
"268",8104,"FLORIDA","Urbano",399,5.9
"269",8105,"HUALQUI","Rural",241,5.8
"270",8105,"HUALQUI","Urbano",1361,6
"271",8106,"LOTA","Urbano",3215,5.8
"272",8107,"PENCO","Rural",208,5.8
"273",8107,"PENCO","Urbano",2776,5.9
"274",8108,"SAN PEDRO DE LA PAZ","Urbano",10124,6
"275",8109,"SANTA JUANA","Rural",119,5.8
"276",8109,"SANTA JUANA","Urbano",945,5.9
"277",8110,"TALCAHUANO","Rural",125,5.5
"278",8110,"TALCAHUANO","Urbano",8768,6
"279",8111,"TOMÉ","Rural",553,5.9
"280",8111,"TOMÉ","Urbano",3053,6.1
"281",8112,"HUALPÉN","Urbano",5230,6
"282",8201,"LEBU","Rural",252,5.6
"283",8201,"LEBU","Urbano",1710,5.8
"284",8202,"ARAUCO","Rural",741,5.9
"285",8202,"ARAUCO","Urbano",1941,6
"286",8203,"CAÑETE","Rural",1124,5.8
"287",8203,"CAÑETE","Urbano",1653,5.9
"288",8204,"CONTULMO","Rural",299,5.8
"289",8204,"CONTULMO","Urbano",167,5.7
"290",8205,"CURANILAHUE","Rural",94,5.7
"291",8205,"CURANILAHUE","Urbano",2246,6.1
"292",8206,"LOS ÁLAMOS","Rural",1202,6
"293",8206,"LOS ÁLAMOS","Urbano",637,5.7
"294",8207,"TIRÚA","Rural",686,5.7
"295",8207,"TIRÚA","Urbano",222,6
"296",8301,"LOS ÁNGELES","Rural",3090,5.9
"297",8301,"LOS ÁNGELES","Urbano",13131,5.9
"298",8302,"ANTUCO","Rural",44,6.5
"299",8302,"ANTUCO","Urbano",194,5.8
"300",8303,"CABRERO","Rural",328,5.8
"301",8303,"CABRERO","Urbano",1743,5.9
"302",8304,"LAJA","Rural",241,6
"303",8304,"LAJA","Urbano",1498,6.1
"304",8305,"MULCHÉN","Rural",170,6.1
"305",8305,"MULCHÉN","Urbano",1781,5.8
"306",8306,"NACIMIENTO","Rural",81,5.3
"307",8306,"NACIMIENTO","Urbano",1937,6
"308",8307,"NEGRETE","Rural",208,5.5
"309",8307,"NEGRETE","Urbano",480,5.8
"310",8308,"QUILACO","Rural",68,6.2
"311",8308,"QUILACO","Urbano",162,5.8
"312",8309,"QUILLECO","Rural",61,5.5
"313",8309,"QUILLECO","Urbano",404,6
"314",8310,"SAN ROSENDO","Rural",33,5.5
"315",8310,"SAN ROSENDO","Urbano",141,6.1
"316",8311,"SANTA BÁRBARA","Rural",354,5.8
"317",8311,"SANTA BÁRBARA","Urbano",677,6.2
"318",8312,"TUCAPEL","Rural",173,5.7
"319",8312,"TUCAPEL","Urbano",770,5.9
"320",8313,"YUMBEL","Rural",292,5.9
"321",8313,"YUMBEL","Urbano",1125,6
"322",8314,"ALTO BIOBÍO","Rural",563,5.8
"323",9101,"TEMUCO","Rural",1133,5.6
"324",9101,"TEMUCO","Urbano",19602,5.9
"325",9102,"CARAHUE","Rural",772,5.8
"326",9102,"CARAHUE","Urbano",1130,6.1
"327",9103,"CUNCO","Rural",257,5.7
"328",9103,"CUNCO","Urbano",978,6.1
"329",9104,"CURARREHUE","Rural",411,5.8
"330",9104,"CURARREHUE","Urbano",239,5.9
"331",9105,"FREIRE","Rural",767,6
"332",9105,"FREIRE","Urbano",744,5.8
"333",9106,"GALVARINO","Rural",621,5.6
"334",9106,"GALVARINO","Urbano",429,6
"335",9107,"GORBEA","Rural",48,5.8
"336",9107,"GORBEA","Urbano",824,5.9
"337",9108,"LAUTARO","Rural",795,5.7
"338",9108,"LAUTARO","Urbano",2191,6
"339",9109,"LONCOCHE","Rural",270,5.5
"340",9109,"LONCOCHE","Urbano",1403,6
"341",9110,"MELIPEUCO","Rural",105,5.8
"342",9110,"MELIPEUCO","Urbano",350,6.1
"343",9111,"NUEVA IMPERIAL","Rural",726,5.7
"344",9111,"NUEVA IMPERIAL","Urbano",1717,6
"345",9112,"PADRE LAS CASAS","Rural",2718,5.8
"346",9112,"PADRE LAS CASAS","Urbano",2476,5.9
"347",9113,"PERQUENCO","Rural",306,5.5
"348",9113,"PERQUENCO","Urbano",264,5.8
"349",9114,"PITRUFQUÉN","Rural",270,5.8
"350",9114,"PITRUFQUÉN","Urbano",1756,5.9
"351",9115,"PUCÓN","Rural",729,6
"352",9115,"PUCÓN","Urbano",1649,6
"353",9116,"SAAVEDRA","Rural",512,5.7
"354",9116,"SAAVEDRA","Urbano",451,5.6
"355",9117,"TEODORO SCHMIDT","Rural",400,5.5
"356",9117,"TEODORO SCHMIDT","Urbano",662,5.8
"357",9118,"TOLTÉN","Rural",340,6
"358",9118,"TOLTÉN","Urbano",413,6.1
"359",9119,"VILCÚN","Rural",1061,5.7
"360",9119,"VILCÚN","Urbano",1201,5.7
"361",9120,"VILLARRICA","Rural",1542,6
"362",9120,"VILLARRICA","Urbano",3936,6
"363",9121,"CHOLCHOL","Rural",575,5.7
"364",9121,"CHOLCHOL","Urbano",457,5.8
"365",9201,"ANGOL","Rural",106,5.8
"366",9201,"ANGOL","Urbano",3987,5.9
"367",9202,"COLLIPULLI","Rural",369,5.9
"368",9202,"COLLIPULLI","Urbano",1634,6
"369",9203,"CURACAUTÍN","Rural",261,6
"370",9203,"CURACAUTÍN","Urbano",1007,5.8
"371",9204,"ERCILLA","Rural",318,5.6
"372",9204,"ERCILLA","Urbano",358,6
"373",9205,"LONQUIMAY","Rural",485,5.8
"374",9205,"LONQUIMAY","Urbano",343,6.2
"375",9206,"LOS SAUCES","Rural",88,5.6
"376",9206,"LOS SAUCES","Urbano",364,5.8
"377",9207,"LUMACO","Rural",293,5.7
"378",9207,"LUMACO","Urbano",373,5.6
"379",9208,"PURÉN","Rural",309,5.8
"380",9208,"PURÉN","Urbano",526,5.9
"381",9209,"RENAICO","Rural",13,5.7
"382",9209,"RENAICO","Urbano",696,5.9
"383",9210,"TRAIGUÉN","Rural",80,5.3
"384",9210,"TRAIGUÉN","Urbano",1259,5.8
"385",9211,"VICTORIA","Rural",520,5.8
"386",9211,"VICTORIA","Urbano",2057,6
"387",10101,"PUERTO MONTT","Rural",2588,5.8
"388",10101,"PUERTO MONTT","Urbano",16976,5.9
"389",10102,"CALBUCO","Rural",1175,6
"390",10102,"CALBUCO","Urbano",1280,5.7
"391",10103,"COCHAMÓ","Rural",232,6
"392",10104,"FRESIA","Rural",234,5.9
"393",10104,"FRESIA","Urbano",563,5.7
"394",10105,"FRUTILLAR","Rural",520,5.9
"395",10105,"FRUTILLAR","Urbano",1114,6
"396",10106,"LOS MUERMOS","Rural",756,5.8
"397",10106,"LOS MUERMOS","Urbano",612,6
"398",10107,"LLANQUIHUE","Rural",174,5.9
"399",10107,"LLANQUIHUE","Urbano",954,5.8
"400",10108,"MAULLIN","Rural",325,5.8
"401",10108,"MAULLIN","Urbano",553,6
"402",10109,"PUERTO VARAS","Rural",855,5.9
"403",10109,"PUERTO VARAS","Urbano",3221,5.9
"404",10201,"CASTRO","Rural",389,5.9
"405",10201,"CASTRO","Urbano",3066,5.9
"406",10202,"ANCUD","Rural",584,5.9
"407",10202,"ANCUD","Urbano",2189,5.9
"408",10203,"CHONCHI","Rural",344,6.1
"409",10203,"CHONCHI","Urbano",563,6
"410",10204,"CURACO DE VÉLEZ","Rural",90,5.9
"411",10204,"CURACO DE VÉLEZ","Urbano",69,5.6
"412",10205,"DALCAHUE","Rural",384,6.1
"413",10205,"DALCAHUE","Urbano",742,6
"414",10206,"PUQUELDÓN","Rural",188,5.8
"415",10206,"PUQUELDÓN","Urbano",56,5.9
"416",10207,"QUEILÉN","Rural",250,6.1
"417",10207,"QUEILÉN","Urbano",100,6.5
"418",10208,"QUELLÓN","Rural",648,5.9
"419",10208,"QUELLÓN","Urbano",1607,5.9
"420",10209,"QUEMCHI","Rural",218,5.8
"421",10209,"QUEMCHI","Urbano",269,5.9
"422",10210,"QUINCHAO","Rural",224,5.9
"423",10210,"QUINCHAO","Urbano",277,6
"424",10301,"OSORNO","Rural",1123,6.1
"425",10301,"OSORNO","Urbano",10336,5.9
"426",10302,"PUERTO OCTAY","Rural",332,5.8
"427",10302,"PUERTO OCTAY","Urbano",232,5.9
"428",10303,"PURRANQUE","Rural",166,5.7
"429",10303,"PURRANQUE","Urbano",1267,5.8
"430",10304,"PUYEHUE","Rural",411,5.9
"431",10304,"PUYEHUE","Urbano",309,5.9
"432",10305,"RÍO NEGRO","Rural",37,5.5
"433",10305,"RÍO NEGRO","Urbano",739,5.8
"434",10306,"SAN JUAN DE LA COSTA","Rural",502,5.8
"435",10307,"SAN PABLO","Rural",294,5.9
"436",10307,"SAN PABLO","Urbano",346,5.9
"437",10401,"CHAITÉN","Rural",276,5.7
"438",10402,"FUTALEUFÚ","Rural",196,6.1
"439",10403,"HUALAIHUÉ","Rural",477,6
"440",10403,"HUALAIHUÉ","Urbano",139,6.3
"441",10404,"PALENA","Rural",108,6.1
"442",11101,"COYHAIQUE","Rural",207,5.7
"443",11101,"COYHAIQUE","Urbano",4183,5.9
"444",11102,"LAGO VERDE","Rural",36,5.9
"445",11201,"AYSÉN","Rural",57,6.2
"446",11201,"AYSÉN","Urbano",1859,5.9
"447",11202,"CISNES","Rural",166,6
"448",11202,"CISNES","Urbano",209,6.1
"449",11203,"GUAITECAS","Rural",108,5.7
"450",11301,"COCHRANE","Rural",271,5.6
"451",11302,"O'HIGGINS","Rural",55,5.8
"452",11303,"TORTEL","Rural",47,6.2
"453",11401,"CHILE CHICO","Rural",323,6
"454",11402,"RÍO IBÁÑEZ","Rural",156,6.1
"455",12101,"PUNTA ARENAS","Rural",27,6.6
"456",12101,"PUNTA ARENAS","Urbano",8498,6
"457",12102,"LAGUNA BLANCA","Rural",13,6.4
"458",12103,"RÍO VERDE","Rural",4,6.8
"459",12104,"SAN GREGORIO","Rural",21,6.4
"460",12201,"CABO DE HORNOS","Rural",3,4.5
"461",12201,"CABO DE HORNOS","Urbano",166,5.8
"462",12301,"PORVENIR","Urbano",462,5.5
"463",12302,"PRIMAVERA","Rural",41,6.1
"464",12303,"TIMAUKEL","Rural",20,5.8
"465",12401,"NATALES","Rural",21,6
"466",12401,"NATALES","Urbano",1598,5.6
"467",12402,"TORRES DEL PAINE","Rural",17,6.2
"468",13101,"SANTIAGO","Urbano",22290,5.9
"469",13102,"CERRILLOS","Urbano",4998,5.6
"470",13103,"CERRO NAVIA","Urbano",7040,5.7
"471",13104,"CONCHALÍ","Urbano",8967,5.7
"472",13105,"EL BOSQUE","Urbano",13120,5.6
"473",13106,"ESTACIÓN CENTRAL","Urbano",9973,5.8
"474",13107,"HUECHURABA","Urbano",5771,5.9
"475",13108,"INDEPENDENCIA","Urbano",7348,5.7
"476",13109,"LA CISTERNA","Urbano",8437,5.9
"477",13110,"LA FLORIDA","Urbano",25998,5.8
"478",13111,"LA GRANJA","Urbano",7542,5.6
"479",13112,"LA PINTANA","Urbano",12852,5.6
"480",13113,"LA REINA","Urbano",8717,6
"481",13114,"LAS CONDES","Urbano",14422,6.1
"482",13115,"LO BARNECHEA","Rural",48,5.9
"483",13115,"LO BARNECHEA","Urbano",8122,6
"484",13116,"LO ESPEJO","Urbano",4487,5.6
"485",13117,"LO PRADO","Urbano",5374,5.6
"486",13118,"MACUL","Urbano",6389,5.9
"487",13119,"MAIPÚ","Urbano",32722,5.8
"488",13120,"ÑUÑOA","Urbano",11621,5.9
"489",13121,"PEDRO AGUIRRE CERDA","Urbano",6800,5.6
"490",13122,"PEÑALOLÉN","Urbano",14483,5.7
"491",13123,"PROVIDENCIA","Urbano",9195,6
"492",13124,"PUDAHUEL","Rural",501,5.6
"493",13124,"PUDAHUEL","Urbano",12641,5.8
"494",13125,"QUILICURA","Rural",414,5.5
"495",13125,"QUILICURA","Urbano",14916,5.7
"496",13126,"QUINTA NORMAL","Urbano",9862,5.7
"497",13127,"RECOLETA","Urbano",11636,5.8
"498",13128,"RENCA","Urbano",9412,5.6
"499",13129,"SAN JOAQUÍN","Urbano",4212,5.8
"500",13130,"SAN MIGUEL","Urbano",8040,5.9
"501",13131,"SAN RAMÓN","Urbano",5453,5.7
"502",13132,"VITACURA","Urbano",7773,6.1
"503",13201,"PUENTE ALTO","Rural",1038,5.7
"504",13201,"PUENTE ALTO","Urbano",35320,5.8
"505",13202,"PIRQUE","Rural",747,6.1
"506",13202,"PIRQUE","Urbano",815,6
"507",13203,"SAN JOSÉ DE MAIPO","Rural",457,5.7
"508",13203,"SAN JOSÉ DE MAIPO","Urbano",538,5.9
"509",13301,"COLINA","Rural",268,5.9
"510",13301,"COLINA","Urbano",14978,5.8
"511",13302,"LAMPA","Rural",563,5.5
"512",13302,"LAMPA","Urbano",8428,5.8
"513",13303,"TILTIL","Rural",574,5.9
"514",13303,"TILTIL","Urbano",879,5.9
"515",13401,"SAN BERNARDO","Urbano",21248,5.8
"516",13402,"BUIN","Rural",1222,5.8
"517",13402,"BUIN","Urbano",6878,5.8
"518",13403,"CALERA DE TANGO","Rural",1729,5.9
"519",13403,"CALERA DE TANGO","Urbano",365,6.2
"520",13404,"PAINE","Rural",1435,5.8
"521",13404,"PAINE","Urbano",4807,5.8
"522",13501,"MELIPILLA","Rural",2172,5.9
"523",13501,"MELIPILLA","Urbano",7895,5.8
"524",13502,"ALHUÉ","Rural",305,5.7
"525",13502,"ALHUÉ","Urbano",307,5.8
"526",13503,"CURACAVÍ","Rural",575,6
"527",13503,"CURACAVÍ","Urbano",2131,5.9
"528",13504,"MARÍA PINTO","Rural",407,6.2
"529",13504,"MARÍA PINTO","Urbano",463,5.9
"530",13505,"SAN PEDRO","Rural",823,5.8
"531",13601,"TALAGANTE","Rural",149,5.5
"532",13601,"TALAGANTE","Urbano",6707,5.9
"533",13602,"EL MONTE","Rural",400,6
"534",13602,"EL MONTE","Urbano",2275,5.9
"535",13603,"ISLA DE MAIPO","Rural",197,5.9
"536",13603,"ISLA DE MAIPO","Urbano",2414,5.8
"537",13604,"PADRE HURTADO","Rural",360,5.8
"538",13604,"PADRE HURTADO","Urbano",5383,5.9
