"","codigo_comuna","nombre_comuna","Tipo de zona","n_estudiantes","promedio"
"48",4104,"LA HIGUERA","Rural",228,5.6
"49",4104,"LA HIGUERA","Urbano",144,5.4
"50",4105,"PAIGUANO","Rural",152,5.7
"51",4105,"PAIGUANO","Urbano",159,5.7
"52",4106,"VICUÑA","Rural",200,5.4
"53",4106,"VICUÑA","Urbano",2049,5.6
"54",4201,"ILLAPEL","Rural",594,5.5
"55",4201,"ILLAPEL","Urbano",1813,5.7
"56",4202,"CANELA","Rural",228,5.8
"57",4202,"CANELA","Urbano",340,5.9
"58",4203,"LOS VILOS","Rural",409,6
"59",4203,"LOS VILOS","Urbano",1317,5.7
"60",4204,"SALAMANCA","Rural",611,5.8
"61",4204,"SALAMANCA","Urbano",1542,5.7
"62",4301,"OVALLE","Rural",1370,5.6
"63",4301,"OVALLE","Urbano",7897,5.7
"64",4302,"COMBARBALÁ","Rural",363,5.7
"65",4302,"COMBARBALÁ","Urbano",465,6
"66",4303,"MONTE PATRIA","Rural",977,5.5
"67",4303,"MONTE PATRIA","Urbano",1437,5.6
"68",4304,"PUNITAQUI","Rural",244,5.4
"69",4304,"PUNITAQUI","Urbano",635,5.6
"70",4305,"RÍO HURTADO","Rural",261,5.6
"71",5101,"VALPARAÍSO","Urbano",18773,5.6
"72",5102,"CASABLANCA","Urbano",2032,5.6
"73",5103,"CONCÓN","Urbano",3268,5.8
"74",5104,"JUAN FERNÁNDEZ","Rural",80,5.4
"75",5105,"PUCHUNCAVÍ","Rural",318,5.5
"76",5105,"PUCHUNCAVÍ","Urbano",813,5.6
"77",5107,"QUINTERO","Rural",129,5.4
"78",5107,"QUINTERO","Urbano",2124,5.4
"79",5109,"VIÑA DEL MAR","Urbano",21303,5.6
"80",5201,"ISLA DE PASCUA","Urbano",581,5.8
"81",5301,"LOS ANDES","Rural",64,5.7
"82",5301,"LOS ANDES","Urbano",5779,5.7
"83",5302,"CALLE LARGA","Rural",105,5.7
"84",5302,"CALLE LARGA","Urbano",952,5.8
"85",5303,"RINCONADA","Urbano",723,5.5
"86",5304,"SAN ESTEBAN","Rural",156,5.4
"87",5304,"SAN ESTEBAN","Urbano",617,5.7
"88",5401,"LA LIGUA","Rural",569,5.8
"89",5401,"LA LIGUA","Urbano",1990,5.8
"90",5402,"CABILDO","Rural",392,5.8
"91",5402,"CABILDO","Urbano",1111,5.7
"92",5403,"PAPUDO","Rural",92,5.6
"93",5403,"PAPUDO","Urbano",225,5.8
"94",5404,"PETORCA","Rural",408,5.9
"95",5404,"PETORCA","Urbano",285,6.1
"96",5405,"ZAPALLAR","Rural",268,5.8
"97",5405,"ZAPALLAR","Urbano",360,5.8
"98",5501,"QUILLOTA","Rural",281,5.4
"99",5501,"QUILLOTA","Urbano",7309,5.6
"100",5502,"CALERA","Rural",140,5.2
"101",5502,"CALERA","Urbano",4390,5.6
"102",5503,"HIJUELAS","Rural",411,5.6
"103",5503,"HIJUELAS","Urbano",725,5.5
"104",5504,"LA CRUZ","Rural",138,5.5
"105",5504,"LA CRUZ","Urbano",608,5.5
"106",5506,"NOGALES","Rural",67,5.6
"107",5506,"NOGALES","Urbano",1309,5.5
"108",5601,"SAN ANTONIO","Rural",216,5.8
"109",5601,"SAN ANTONIO","Urbano",6570,5.7
"110",5602,"ALGARROBO","Rural",106,5.5
"111",5602,"ALGARROBO","Urbano",865,5.7
"112",5603,"CARTAGENA","Rural",140,5.8
"113",5603,"CARTAGENA","Urbano",1746,5.7
"114",5604,"EL QUISCO","Rural",158,5.7
"115",5604,"EL QUISCO","Urbano",776,5.7
"116",5605,"EL TABO","Urbano",452,5.8
"117",5606,"SANTO DOMINGO","Rural",168,5.8
"118",5606,"SANTO DOMINGO","Urbano",768,5.7
"119",5701,"SAN FELIPE","Rural",439,5.6
"120",5701,"SAN FELIPE","Urbano",5781,5.6
"121",5702,"CATEMU","Rural",384,5.4
"122",5702,"CATEMU","Urbano",482,5.6
"123",5703,"LLAILLAY","Rural",139,5.2
"124",5703,"LLAILLAY","Urbano",1970,5.5
"125",5704,"PANQUEHUE","Rural",68,5.6
"126",5704,"PANQUEHUE","Urbano",513,5.6
"127",5705,"PUTAENDO","Rural",330,5.5
"128",5705,"PUTAENDO","Urbano",702,5.6
"129",5706,"SANTA MARÍA","Rural",243,5.4
"130",5706,"SANTA MARÍA","Urbano",763,5.5
"131",5801,"QUILPUÉ","Rural",61,5.9
"132",5801,"QUILPUÉ","Urbano",11148,5.7
"133",5802,"LIMACHE","Rural",66,6.2
"134",5802,"LIMACHE","Urbano",3326,5.6
"135",5803,"OLMUÉ","Rural",176,5.6
"136",5803,"OLMUÉ","Urbano",763,5.5
"137",5804,"VILLA ALEMANA","Rural",29,4.7
"138",5804,"VILLA ALEMANA","Urbano",8631,5.7
"139",6101,"RANCAGUA","Rural",891,5.3
"140",6101,"RANCAGUA","Urbano",19021,5.6
"141",6102,"CODEGUA","Rural",256,5.6
"142",6102,"CODEGUA","Urbano",444,5.6
"143",6103,"COINCO","Rural",320,5.6
"144",6103,"COINCO","Urbano",142,5.9
"145",6104,"COLTAUCO","Rural",839,5.3
"146",6104,"COLTAUCO","Urbano",571,5.6
"147",6105,"DOÑIHUE","Rural",576,5.5
"148",6105,"DOÑIHUE","Urbano",1088,5.7
"149",6106,"GRANEROS","Rural",252,5.5
"150",6106,"GRANEROS","Urbano",2155,5.6
"151",6107,"LAS CABRAS","Rural",662,5.5
"152",6107,"LAS CABRAS","Urbano",1165,5.6
"153",6108,"MACHALÍ","Rural",270,5.6
"154",6108,"MACHALÍ","Urbano",4470,5.8
"155",6109,"MALLOA","Rural",334,5.5
"156",6109,"MALLOA","Urbano",336,5.2
"157",6110,"MOSTAZAL","Rural",499,5.6
"158",6110,"MOSTAZAL","Urbano",1367,5.7
"159",6111,"OLIVAR","Rural",241,5.1
"160",6111,"OLIVAR","Urbano",601,5.5
"161",6112,"PEUMO","Rural",458,5.6
"162",6112,"PEUMO","Urbano",507,5.2
"163",6113,"PICHIDEGUA","Rural",833,5.6
"164",6113,"PICHIDEGUA","Urbano",350,5.7
"165",6114,"QUINTA DE TILCOCO","Rural",376,5.6
"166",6114,"QUINTA DE TILCOCO","Urbano",543,5.7
"167",6115,"RENGO","Rural",940,5.5
"168",6115,"RENGO","Urbano",3633,5.6
"169",6116,"REQUÍNOA","Rural",739,5.4
"170",6116,"REQUÍNOA","Urbano",1029,5.8
"171",6117,"SAN VICENTE","Rural",987,5.4
"172",6117,"SAN VICENTE","Urbano",2554,5.7
"173",6201,"PICHILEMU","Rural",357,5.7
"174",6201,"PICHILEMU","Urbano",832,5.7
"175",6202,"LA ESTRELLA","Rural",22,5.1
"176",6202,"LA ESTRELLA","Urbano",145,5.9
"177",6203,"LITUECHE","Rural",443,5.6
"178",6204,"MARCHIHUE","Rural",217,5.9
"179",6204,"MARCHIHUE","Urbano",160,5.4
"180",6205,"NAVIDAD","Rural",201,5.4
"181",6205,"NAVIDAD","Urbano",215,5.8
"182",6206,"PAREDONES","Rural",133,5.5
"183",6206,"PAREDONES","Urbano",210,5.7
"184",6301,"SAN FERNANDO","Rural",657,5.6
"185",6301,"SAN FERNANDO","Urbano",5573,5.6
"186",6302,"CHÉPICA","Rural",383,5.8
"187",6302,"CHÉPICA","Urbano",419,5.7
"188",6303,"CHIMBARONGO","Rural",1141,5.6
"189",6303,"CHIMBARONGO","Urbano",1399,5.5
"190",6304,"LOLOL","Rural",185,6
"191",6304,"LOLOL","Urbano",199,5.7
"192",6305,"NANCAGUA","Rural",445,5.5
"193",6305,"NANCAGUA","Urbano",831,5.6
"194",6306,"PALMILLA","Rural",372,5.6
"195",6306,"PALMILLA","Urbano",169,5.6
"196",6307,"PERALILLO","Rural",127,5.8
"197",6307,"PERALILLO","Urbano",480,6
"198",6308,"PLACILLA","Rural",356,5.2
"199",6308,"PLACILLA","Urbano",91,5.5
"200",6309,"PUMANQUE","Rural",92,5.9
"201",6309,"PUMANQUE","Urbano",80,6.2
"202",6310,"SANTA CRUZ","Rural",593,5.6
"203",6310,"SANTA CRUZ","Urbano",2796,5.7
"204",7101,"TALCA","Rural",1060,5.6
"205",7101,"TALCA","Urbano",16562,5.7
"206",7102,"CONSTITUCIÓN","Rural",885,5.5
"207",7102,"CONSTITUCIÓN","Urbano",2677,5.6
"208",7103,"CUREPTO","Rural",284,5.5
"209",7103,"CUREPTO","Urbano",236,5.5
"210",7104,"EMPEDRADO","Rural",64,5.9
"211",7104,"EMPEDRADO","Urbano",220,5.6
"212",7105,"MAULE","Rural",1015,5.7
"213",7105,"MAULE","Urbano",1141,5.7
"214",7106,"PELARCO","Rural",346,5.6
"215",7106,"PELARCO","Urbano",182,6
"216",7107,"PENCAHUE","Rural",230,5.5
"217",7107,"PENCAHUE","Urbano",162,5.8
"218",7108,"RÍO CLARO","Rural",501,5.4
"219",7108,"RÍO CLARO","Urbano",456,5.6
"220",7109,"SAN CLEMENTE","Rural",1242,5.5
"221",7109,"SAN CLEMENTE","Urbano",1824,5.7
"222",7110,"SAN RAFAEL","Rural",252,5.5
"223",7110,"SAN RAFAEL","Urbano",499,5.7
"224",7201,"CAUQUENES","Rural",253,5.7
"225",7201,"CAUQUENES","Urbano",2663,5.8
"226",7202,"CHANCO","Rural",220,5.7
"227",7202,"CHANCO","Urbano",325,5.5
"228",7203,"PELLUHUE","Rural",142,6
"229",7203,"PELLUHUE","Urbano",439,5.8
"230",7301,"CURICÓ","Rural",1876,5.5
"231",7301,"CURICÓ","Urbano",10332,5.6
"232",7302,"HUALAÑÉ","Rural",268,5.7
"233",7302,"HUALAÑÉ","Urbano",359,5.8
"234",7303,"LICANTÉN","Rural",158,5.7
"235",7303,"LICANTÉN","Urbano",337,5.9
"236",7304,"MOLINA","Rural",926,5.4
"237",7304,"MOLINA","Urbano",2241,5.6
"238",7305,"RAUCO","Rural",319,5.5
"239",7305,"RAUCO","Urbano",171,5.9
"240",7306,"ROMERAL","Rural",426,5.6
"241",7306,"ROMERAL","Urbano",574,5.5
"242",7307,"SAGRADA FAMILIA","Rural",694,5.6
"243",7307,"SAGRADA FAMILIA","Urbano",406,5.5
"244",7308,"TENO","Rural",1327,5.5
"245",7308,"TENO","Urbano",468,5.4
"246",7309,"VICHUQUEN","Rural",185,5.5
"247",7309,"VICHUQUEN","Urbano",49,5.7
"248",7401,"LINARES","Rural",1081,5.4
"249",7401,"LINARES","Urbano",6802,5.6
"250",7402,"COLBÚN","Rural",931,5.6
"251",7402,"COLBÚN","Urbano",596,5.5
"252",7403,"LONGAVÍ","Rural",1326,5.6
"253",7403,"LONGAVÍ","Urbano",657,5.5
"254",7404,"PARRAL","Rural",442,5.7
"255",7404,"PARRAL","Urbano",2692,5.6
"256",7405,"RETIRO","Rural",749,5.6
"257",7405,"RETIRO","Urbano",654,5.4
"258",7406,"SAN JAVIER","Rural",874,5.5
"259",7406,"SAN JAVIER","Urbano",2882,5.5
"260",7407,"VILLA ALEGRE","Rural",839,5.4
"261",7407,"VILLA ALEGRE","Urbano",211,5.5
"262",7408,"YERBAS BUENAS","Rural",651,5.6
"263",7408,"YERBAS BUENAS","Urbano",141,5.3
"264",8101,"CONCEPCIÓN","Rural",203,5.9
"265",8101,"CONCEPCIÓN","Urbano",15215,5.7
"266",8102,"CORONEL","Rural",369,5.9
"267",8102,"CORONEL","Urbano",8691,5.7
"268",8103,"CHIGUAYANTE","Urbano",6055,5.8
"269",8104,"FLORIDA","Rural",268,5.6
"270",8104,"FLORIDA","Urbano",409,5.8
"271",8105,"HUALQUI","Rural",245,5.5
"272",8105,"HUALQUI","Urbano",1499,5.9
"273",8106,"LOTA","Urbano",3379,5.7
"274",8107,"PENCO","Rural",205,5.4
"275",8107,"PENCO","Urbano",2885,5.7
"276",8108,"SAN PEDRO DE LA PAZ","Urbano",9967,5.7
"277",8109,"SANTA JUANA","Rural",124,5.3
"278",8109,"SANTA JUANA","Urbano",934,5.7
"279",8110,"TALCAHUANO","Rural",163,5.9
"280",8110,"TALCAHUANO","Urbano",9001,5.8
"281",8111,"TOMÉ","Rural",521,5.8
"282",8111,"TOMÉ","Urbano",3149,5.8
"283",8112,"HUALPÉN","Urbano",5459,5.7
"284",8201,"LEBU","Rural",268,5.6
"285",8201,"LEBU","Urbano",1721,5.6
"286",8202,"ARAUCO","Rural",817,5.5
"287",8202,"ARAUCO","Urbano",1969,5.8
"288",8203,"CAÑETE","Rural",1076,5.5
"289",8203,"CAÑETE","Urbano",1720,5.6
"290",8204,"CONTULMO","Rural",306,5.6
"291",8204,"CONTULMO","Urbano",175,5.8
"292",8205,"CURANILAHUE","Rural",97,5.2
"293",8205,"CURANILAHUE","Urbano",2333,5.8
"294",8206,"LOS ÁLAMOS","Rural",1229,5.5
"295",8206,"LOS ÁLAMOS","Urbano",609,5.4
"296",8207,"TIRÚA","Rural",749,5.5
"297",8207,"TIRÚA","Urbano",256,5.8
"298",8301,"LOS ÁNGELES","Rural",3038,5.7
"299",8301,"LOS ÁNGELES","Urbano",13131,5.7
"300",8302,"ANTUCO","Rural",33,5.9
"301",8302,"ANTUCO","Urbano",203,5.8
"302",8303,"CABRERO","Rural",309,5.8
"303",8303,"CABRERO","Urbano",1697,5.6
"304",8304,"LAJA","Rural",238,5.7
"305",8304,"LAJA","Urbano",1593,5.8
"306",8305,"MULCHÉN","Rural",175,5.4
"307",8305,"MULCHÉN","Urbano",1978,5.6
"308",8306,"NACIMIENTO","Rural",95,5.5
"309",8306,"NACIMIENTO","Urbano",1994,5.6
"310",8307,"NEGRETE","Rural",209,5.4
"311",8307,"NEGRETE","Urbano",490,5.6
"312",8308,"QUILACO","Rural",65,5.8
"313",8308,"QUILACO","Urbano",130,5.5
"314",8309,"QUILLECO","Rural",72,5.5
"315",8309,"QUILLECO","Urbano",411,5.7
"316",8310,"SAN ROSENDO","Rural",22,5.6
"317",8310,"SAN ROSENDO","Urbano",125,5.7
"318",8311,"SANTA BÁRBARA","Rural",364,5.7
"319",8311,"SANTA BÁRBARA","Urbano",703,5.9
"320",8312,"TUCAPEL","Rural",148,5.6
"321",8312,"TUCAPEL","Urbano",776,5.6
"322",8313,"YUMBEL","Rural",238,5.8
"323",8313,"YUMBEL","Urbano",1105,5.7
"324",8314,"ALTO BIOBÍO","Rural",612,5.5
"325",9101,"TEMUCO","Rural",1093,5.5
"326",9101,"TEMUCO","Urbano",20190,5.6
"327",9102,"CARAHUE","Rural",835,5.4
"328",9102,"CARAHUE","Urbano",1124,5.7
"329",9103,"CUNCO","Rural",271,5.7
"330",9103,"CUNCO","Urbano",928,5.8
"331",9104,"CURARREHUE","Rural",394,5.6
"332",9104,"CURARREHUE","Urbano",231,5.9
"333",9105,"FREIRE","Rural",761,5.5
"334",9105,"FREIRE","Urbano",746,5.3
"335",9106,"GALVARINO","Rural",563,5.5
"336",9106,"GALVARINO","Urbano",395,5.8
"337",9107,"GORBEA","Rural",59,5.3
"338",9107,"GORBEA","Urbano",864,5.6
"339",9108,"LAUTARO","Rural",795,5.5
"340",9108,"LAUTARO","Urbano",2255,5.7
"341",9109,"LONCOCHE","Rural",254,5.5
"342",9109,"LONCOCHE","Urbano",1396,5.8
"343",9110,"MELIPEUCO","Rural",105,5.4
"344",9110,"MELIPEUCO","Urbano",347,5.8
"345",9111,"NUEVA IMPERIAL","Rural",696,5.4
"346",9111,"NUEVA IMPERIAL","Urbano",1817,5.6
"347",9112,"PADRE LAS CASAS","Rural",2624,5.4
"348",9112,"PADRE LAS CASAS","Urbano",2587,5.7
"349",9113,"PERQUENCO","Rural",290,5.4
"350",9113,"PERQUENCO","Urbano",227,5.4
"351",9114,"PITRUFQUÉN","Rural",231,5.5
"352",9114,"PITRUFQUÉN","Urbano",1711,5.5
"353",9115,"PUCÓN","Rural",608,5.6
"354",9115,"PUCÓN","Urbano",1513,5.8
"355",9116,"SAAVEDRA","Rural",542,5.5
"356",9116,"SAAVEDRA","Urbano",431,5.5
"357",9117,"TEODORO SCHMIDT","Rural",372,5.4
"358",9117,"TEODORO SCHMIDT","Urbano",670,5.7
"359",9118,"TOLTÉN","Rural",334,5.7
"360",9118,"TOLTÉN","Urbano",472,5.7
"361",9119,"VILCÚN","Rural",1078,5.4
"362",9119,"VILCÚN","Urbano",1243,5.5
"363",9120,"VILLARRICA","Rural",1274,5.7
"364",9120,"VILLARRICA","Urbano",3601,5.9
"365",9121,"CHOLCHOL","Rural",588,5.3
"366",9121,"CHOLCHOL","Urbano",421,5.6
"367",9201,"ANGOL","Rural",119,5.7
"368",9201,"ANGOL","Urbano",3925,5.7
"369",9202,"COLLIPULLI","Rural",383,5.3
"370",9202,"COLLIPULLI","Urbano",1794,5.6
"371",9203,"CURACAUTÍN","Rural",224,5.6
"372",9203,"CURACAUTÍN","Urbano",954,5.8
"373",9204,"ERCILLA","Rural",335,5.4
"374",9204,"ERCILLA","Urbano",336,5.6
"375",9205,"LONQUIMAY","Rural",496,5.4
"376",9205,"LONQUIMAY","Urbano",345,5.6
"377",9206,"LOS SAUCES","Rural",116,5.6
"378",9206,"LOS SAUCES","Urbano",360,5.7
"379",9207,"LUMACO","Rural",313,5.5
"380",9207,"LUMACO","Urbano",355,5.6
"381",9208,"PURÉN","Rural",355,5.4
"382",9208,"PURÉN","Urbano",498,5.8
"383",9209,"RENAICO","Rural",15,5.5
"384",9209,"RENAICO","Urbano",718,5.6
"385",9210,"TRAIGUÉN","Rural",85,5.2
"386",9210,"TRAIGUÉN","Urbano",1249,5.6
"387",9211,"VICTORIA","Rural",476,5.6
"388",9211,"VICTORIA","Urbano",1986,5.6
"389",10101,"PUERTO MONTT","Rural",2758,5.5
"390",10101,"PUERTO MONTT","Urbano",17447,5.6
"391",10102,"CALBUCO","Rural",1452,5.4
"392",10102,"CALBUCO","Urbano",1125,5.4
"393",10103,"COCHAMÓ","Rural",245,5.7
"394",10104,"FRESIA","Rural",228,5.5
"395",10104,"FRESIA","Urbano",551,5.4
"396",10105,"FRUTILLAR","Rural",494,5.4
"397",10105,"FRUTILLAR","Urbano",1114,5.8
"398",10106,"LOS MUERMOS","Rural",733,5.5
"399",10106,"LOS MUERMOS","Urbano",594,5.7
"400",10107,"LLANQUIHUE","Rural",148,5.8
"401",10107,"LLANQUIHUE","Urbano",979,5.6
"402",10108,"MAULLIN","Rural",338,5.8
"403",10108,"MAULLIN","Urbano",500,5.8
"404",10109,"PUERTO VARAS","Rural",510,5.6
"405",10109,"PUERTO VARAS","Urbano",3002,5.7
"406",10201,"CASTRO","Rural",481,5.7
"407",10201,"CASTRO","Urbano",3187,5.8
"408",10202,"ANCUD","Rural",572,5.8
"409",10202,"ANCUD","Urbano",2432,5.6
"410",10203,"CHONCHI","Rural",330,5.6
"411",10203,"CHONCHI","Urbano",572,5.7
"412",10204,"CURACO DE VÉLEZ","Rural",125,5.4
"413",10204,"CURACO DE VÉLEZ","Urbano",82,5.6
"414",10205,"DALCAHUE","Rural",523,5.6
"415",10205,"DALCAHUE","Urbano",618,5.8
"416",10206,"PUQUELDÓN","Rural",199,5.8
"417",10206,"PUQUELDÓN","Urbano",55,6.2
"418",10207,"QUEILÉN","Rural",251,5.8
"419",10207,"QUEILÉN","Urbano",100,6.2
"420",10208,"QUELLÓN","Rural",641,5.8
"421",10208,"QUELLÓN","Urbano",1683,5.7
"422",10209,"QUEMCHI","Rural",313,5.7
"423",10209,"QUEMCHI","Urbano",235,5.9
"424",10210,"QUINCHAO","Rural",254,5.5
"425",10210,"QUINCHAO","Urbano",342,5.8
"426",10301,"OSORNO","Rural",1179,5.7
"427",10301,"OSORNO","Urbano",11158,5.7
"428",10302,"PUERTO OCTAY","Rural",334,5.4
"429",10302,"PUERTO OCTAY","Urbano",251,5.5
"430",10303,"PURRANQUE","Rural",146,5.4
"431",10303,"PURRANQUE","Urbano",1273,5.4
"432",10304,"PUYEHUE","Rural",387,5.6
"433",10304,"PUYEHUE","Urbano",339,5.5
"434",10305,"RÍO NEGRO","Rural",46,5.8
"435",10305,"RÍO NEGRO","Urbano",782,5.5
"436",10306,"SAN JUAN DE LA COSTA","Rural",552,5.5
"437",10307,"SAN PABLO","Rural",348,5.3
"438",10307,"SAN PABLO","Urbano",338,5.6
"439",10401,"CHAITÉN","Rural",136,5.8
"440",10401,"CHAITÉN","Urbano",165,5.4
"441",10402,"FUTALEUFÚ","Rural",53,6.2
"442",10402,"FUTALEUFÚ","Urbano",132,5.9
"443",10403,"HUALAIHUÉ","Rural",550,5.7
"444",10403,"HUALAIHUÉ","Urbano",154,5.9
"445",10404,"PALENA","Rural",27,6
"446",10404,"PALENA","Urbano",88,5.6
"447",11101,"COYHAIQUE","Rural",197,5.7
"448",11101,"COYHAIQUE","Urbano",4671,5.6
"449",11102,"LAGO VERDE","Rural",48,4.9
"450",11201,"AYSÉN","Rural",79,5.6
"451",11201,"AYSÉN","Urbano",2005,5.7
"452",11202,"CISNES","Rural",207,5.7
"453",11202,"CISNES","Urbano",245,5.6
"454",11203,"GUAITECAS","Rural",117,5.5
"455",11301,"COCHRANE","Urbano",275,5.4
"456",11302,"O'HIGGINS","Rural",53,5.8
"457",11303,"TORTEL","Rural",40,5.5
"458",11401,"CHILE CHICO","Rural",43,6.1
"459",11401,"CHILE CHICO","Urbano",335,5.7
"460",11402,"RÍO IBÁÑEZ","Rural",175,5.7
"461",12101,"PUNTA ARENAS","Rural",30,6.4
"462",12101,"PUNTA ARENAS","Urbano",8967,5.8
"463",12102,"LAGUNA BLANCA","Rural",16,4.9
"464",12103,"RÍO VERDE","Rural",8,6.6
"465",12104,"SAN GREGORIO","Rural",26,6.2
"466",12201,"CABO DE HORNOS","Rural",4,6.2
"467",12201,"CABO DE HORNOS","Urbano",198,6.1
"468",12301,"PORVENIR","Urbano",459,5.7
"469",12302,"PRIMAVERA","Rural",29,6.1
"470",12303,"TIMAUKEL","Rural",14,6
"471",12401,"NATALES","Rural",19,5.2
"472",12401,"NATALES","Urbano",1582,5.7
"473",12402,"TORRES DEL PAINE","Rural",20,5.7
"474",13101,"SANTIAGO","Urbano",22507,5.7
"475",13102,"CERRILLOS","Urbano",4798,5.5
"476",13103,"CERRO NAVIA","Urbano",7370,5.4
"477",13104,"CONCHALÍ","Urbano",9504,5.5
"478",13105,"EL BOSQUE","Urbano",14231,5.5
"479",13106,"ESTACIÓN CENTRAL","Urbano",10187,5.5
"480",13107,"HUECHURABA","Urbano",6078,5.7
"481",13108,"INDEPENDENCIA","Urbano",7454,5.6
"482",13109,"LA CISTERNA","Urbano",8726,5.6
"483",13110,"LA FLORIDA","Urbano",28951,5.6
"484",13111,"LA GRANJA","Urbano",7892,5.5
"485",13112,"LA PINTANA","Urbano",13642,5.3
"486",13113,"LA REINA","Urbano",8880,5.8
"487",13114,"LAS CONDES","Urbano",14176,6
"488",13115,"LO BARNECHEA","Rural",46,5.7
"489",13115,"LO BARNECHEA","Urbano",8110,6
"490",13116,"LO ESPEJO","Urbano",5019,5.4
"491",13117,"LO PRADO","Urbano",5452,5.5
"492",13118,"MACUL","Urbano",6425,5.6
"493",13119,"MAIPÚ","Urbano",35172,5.6
"494",13120,"ÑUÑOA","Urbano",12044,5.8
"495",13121,"PEDRO AGUIRRE CERDA","Urbano",7061,5.4
"496",13122,"PEÑALOLÉN","Urbano",14881,5.6
"497",13123,"PROVIDENCIA","Urbano",9441,6.1
"498",13124,"PUDAHUEL","Rural",537,5.4
"499",13124,"PUDAHUEL","Urbano",13200,5.5
"500",13125,"QUILICURA","Rural",442,5.2
"501",13125,"QUILICURA","Urbano",15966,5.5
"502",13126,"QUINTA NORMAL","Urbano",10162,5.5
"503",13127,"RECOLETA","Urbano",12331,5.6
"504",13128,"RENCA","Urbano",9873,5.4
"505",13129,"SAN JOAQUÍN","Urbano",4563,5.5
"506",13130,"SAN MIGUEL","Urbano",8106,5.7
"507",13131,"SAN RAMÓN","Urbano",5459,5.4
"508",13132,"VITACURA","Urbano",7819,6
"509",13201,"PUENTE ALTO","Rural",1565,5.4
"510",13201,"PUENTE ALTO","Urbano",36548,5.5
"511",13202,"PIRQUE","Rural",1118,5.8
"512",13202,"PIRQUE","Urbano",362,6.2
"513",13203,"SAN JOSÉ DE MAIPO","Rural",430,5.4
"514",13203,"SAN JOSÉ DE MAIPO","Urbano",547,5.4
"515",13301,"COLINA","Rural",1259,5.5
"516",13301,"COLINA","Urbano",13490,5.7
"517",13302,"LAMPA","Rural",1233,5.5
"518",13302,"LAMPA","Urbano",7220,5.5
"519",13303,"TILTIL","Rural",519,5.8
"520",13303,"TILTIL","Urbano",817,5.7
"521",13401,"SAN BERNARDO","Rural",946,5.4
"522",13401,"SAN BERNARDO","Urbano",21879,5.6
"523",13402,"BUIN","Rural",1174,5.5
"524",13402,"BUIN","Urbano",6309,5.6
"525",13403,"CALERA DE TANGO","Rural",1674,5.8
"526",13403,"CALERA DE TANGO","Urbano",410,6.1
"527",13404,"PAINE","Rural",2028,5.5
"528",13404,"PAINE","Urbano",4038,5.6
"529",13501,"MELIPILLA","Rural",2936,5.7
"530",13501,"MELIPILLA","Urbano",7072,5.6
"531",13502,"ALHUÉ","Rural",247,5.7
"532",13502,"ALHUÉ","Urbano",268,5.8
