"","codigo_comuna","nombre_comuna","TipoEstablecimiento","n_estudiantes","promedio"
"617",13601,"TALAGANTE","Particular Pagado",1194,5.6
"618",13601,"TALAGANTE","Particular Subvencionado",3170,5.6
"619",13602,"EL MONTE","Municipal",1217,5.3
"620",13602,"EL MONTE","Particular Subvencionado",1482,5.8
"621",13603,"ISLA DE MAIPO","Municipal",1197,5.4
"622",13603,"ISLA DE MAIPO","Particular Pagado",58,6.3
"623",13603,"ISLA DE MAIPO","Particular Subvencionado",1315,5.8
"624",13604,"PADRE HURTADO","Municipal",789,5.6
"625",13604,"PADRE HURTADO","Particular Pagado",482,5.7
"626",13604,"PADRE HURTADO","Particular Subvencionado",4332,5.7
"627",13605,"PEÑAFLOR","Municipal",2096,5.6
"628",13605,"PEÑAFLOR","Particular Pagado",225,5.8
"629",13605,"PEÑAFLOR","Particular Subvencionado",4170,5.6
"630",14101,"VALDIVIA","Municipal",3736,5.6
"631",14101,"VALDIVIA","Particular Pagado",1222,6
"632",14101,"VALDIVIA","Particular Subvencionado",6136,5.7
"633",14102,"CORRAL","Municipal",359,5
"634",14102,"CORRAL","Particular Subvencionado",4,5.6
"635",14103,"LANCO","Municipal",395,5.5
"636",14103,"LANCO","Particular Subvencionado",815,6
"637",14104,"LOS LAGOS","Municipal",1112,5.6
"638",14104,"LOS LAGOS","Particular Subvencionado",395,5.5
"639",14105,"MÁFIL","Municipal",225,5.4
"640",14105,"MÁFIL","Particular Subvencionado",264,5.5
"641",14106,"MARIQUINA","Municipal",493,5.7
"642",14106,"MARIQUINA","Particular Subvencionado",1391,5.8
"643",14107,"PAILLACO","Municipal",884,5.7
"644",14107,"PAILLACO","Particular Subvencionado",624,5.7
"645",14108,"PANGUIPULLI","Municipal",1313,5.6
"646",14108,"PANGUIPULLI","Particular Subvencionado",1450,5.8
"647",14201,"LA UNIÓN","Municipal",1635,5.8
"648",14201,"LA UNIÓN","Particular Pagado",154,6.1
"649",14201,"LA UNIÓN","Particular Subvencionado",890,5.6
"650",14202,"FUTRONO","Municipal",683,5.7
"651",14202,"FUTRONO","Particular Subvencionado",697,5.6
"652",14203,"LAGO RANCO","Municipal",608,5.7
"653",14203,"LAGO RANCO","Particular Subvencionado",108,5.5
"654",14204,"RÍO BUENO","Municipal",1223,5.7
"655",14204,"RÍO BUENO","Particular Subvencionado",1003,5.7
"656",15101,"ARICA","Particular Pagado",814,6
"657",15101,"ARICA","Particular Subvencionado",11798,5.7
"658",15101,"ARICA","Servicio Local de Educación",6106,5.5
"659",15102,"CAMARONES","Servicio Local de Educación",56,5.8
"660",15201,"PUTRE","Servicio Local de Educación",93,6
"661",15202,"GENERAL LAGOS","Servicio Local de Educación",45,5.5
"662",16101,"CHILLÁN","Municipal",3033,5.6
"663",16101,"CHILLÁN","Particular Pagado",437,5.6
"664",16101,"CHILLÁN","Particular Subvencionado",10237,5.6
"665",16102,"BULNES","Municipal",823,5.7
"666",16102,"BULNES","Particular Subvencionado",741,5.6
"667",16103,"CHILLÁN VIEJO","Municipal",371,5.7
"668",16103,"CHILLÁN VIEJO","Particular Subvencionado",1183,5.8
"669",16104,"EL CARMEN","Municipal",811,5.9
"670",16104,"EL CARMEN","Particular Subvencionado",86,5.8
"671",16105,"PEMUCO","Municipal",484,4.8
"672",16106,"PINTO","Municipal",416,5.8
"673",16106,"PINTO","Particular Subvencionado",211,5.9
"674",16107,"QUILLÓN","Municipal",771,5.6
"675",16107,"QUILLÓN","Particular Subvencionado",362,5.8
"676",16108,"SAN IGNACIO","Municipal",603,5.6
"677",16108,"SAN IGNACIO","Particular Subvencionado",243,5
"678",16109,"YUNGAY","Municipal",565,5.7
"679",16109,"YUNGAY","Particular Subvencionado",738,5.7
"680",16201,"QUIRIHUE","Municipal",545,5.8
"681",16201,"QUIRIHUE","Particular Subvencionado",162,5.9
"682",16202,"COBQUECURA","Municipal",277,5.3
"683",16203,"COELEMU","Municipal",1042,5.6
"684",16203,"COELEMU","Particular Subvencionado",185,3.7
"685",16204,"NINHUE","Municipal",230,5.8
"686",16204,"NINHUE","Particular Subvencionado",57,6.4
"687",16205,"PORTEZUELO","Municipal",183,5.7
"688",16205,"PORTEZUELO","Particular Subvencionado",109,5.8
"689",16206,"RANQUIL","Municipal",282,5.6
"690",16206,"RANQUIL","Particular Subvencionado",125,5.7
"691",16207,"TREHUACO","Municipal",185,5.6
"692",16301,"SAN CARLOS","Municipal",1380,5.7
"693",16301,"SAN CARLOS","Particular Subvencionado",2280,5.7
"694",16302,"COIHUECO","Municipal",1246,5.8
"695",16302,"COIHUECO","Particular Subvencionado",591,5.5
"696",16303,"ÑIQUÉN","Municipal",699,5.7
"697",16304,"SAN FABIÁN","Municipal",355,5.9
"698",16305,"SAN NICOLÁS","Municipal",984,5.8
