"","codigo_comuna","nombre_comuna","Tipo de zona","n_estudiantes","promedio"
"528",13504,"MARÍA PINTO","Rural",400,5.3
"529",13504,"MARÍA PINTO","Urbano",441,5.3
"530",13505,"SAN PEDRO","Rural",743,5.7
"531",13601,"TALAGANTE","Rural",142,5.1
"532",13601,"TALAGANTE","Urbano",6685,5.6
"533",13602,"EL MONTE","Rural",404,5.4
"534",13602,"EL MONTE","Urbano",2295,5.6
"535",13603,"ISLA DE MAIPO","Rural",178,5.8
"536",13603,"ISLA DE MAIPO","Urbano",2392,5.6
"537",13604,"PADRE HURTADO","Rural",346,5.8
"538",13604,"PADRE HURTADO","Urbano",5257,5.7
"539",13605,"PEÑAFLOR","Rural",83,5.6
"540",13605,"PEÑAFLOR","Urbano",6408,5.6
"541",14101,"VALDIVIA","Rural",564,5.6
"542",14101,"VALDIVIA","Urbano",10530,5.7
"543",14102,"CORRAL","Rural",204,5.1
"544",14102,"CORRAL","Urbano",159,4.8
"545",14103,"LANCO","Rural",287,5.7
"546",14103,"LANCO","Urbano",923,5.9
"547",14104,"LOS LAGOS","Rural",637,5.7
"548",14104,"LOS LAGOS","Urbano",870,5.5
"549",14105,"MÁFIL","Rural",117,5.3
"550",14105,"MÁFIL","Urbano",372,5.5
"551",14106,"MARIQUINA","Rural",820,5.7
"552",14106,"MARIQUINA","Urbano",1064,5.8
"553",14107,"PAILLACO","Rural",646,5.4
"554",14107,"PAILLACO","Urbano",862,5.9
"555",14108,"PANGUIPULLI","Rural",1454,5.7
"556",14108,"PANGUIPULLI","Urbano",1309,5.7
"557",14201,"LA UNIÓN","Rural",749,5.8
"558",14201,"LA UNIÓN","Urbano",1930,5.8
"559",14202,"FUTRONO","Rural",609,5.7
"560",14202,"FUTRONO","Urbano",771,5.6
"561",14203,"LAGO RANCO","Rural",460,5.6
"562",14203,"LAGO RANCO","Urbano",256,5.9
"563",14204,"RÍO BUENO","Rural",976,5.7
"564",14204,"RÍO BUENO","Urbano",1250,5.7
"565",15101,"ARICA","Rural",1063,5.7
"566",15101,"ARICA","Urbano",17655,5.6
"567",15102,"CAMARONES","Rural",56,5.8
"568",15201,"PUTRE","Rural",93,6
"569",15202,"GENERAL LAGOS","Rural",45,5.5
"570",16101,"CHILLÁN","Rural",650,5.8
"571",16101,"CHILLÁN","Urbano",13057,5.6
"572",16102,"BULNES","Rural",432,5.7
"573",16102,"BULNES","Urbano",1132,5.7
"574",16103,"CHILLÁN VIEJO","Rural",180,5.8
"575",16103,"CHILLÁN VIEJO","Urbano",1374,5.7
"576",16104,"EL CARMEN","Rural",240,5.9
"577",16104,"EL CARMEN","Urbano",657,5.8
"578",16105,"PEMUCO","Rural",222,5.1
"579",16105,"PEMUCO","Urbano",262,4.5
"580",16106,"PINTO","Rural",242,5.9
"581",16106,"PINTO","Urbano",385,5.8
"582",16107,"QUILLÓN","Rural",435,5.6
"583",16107,"QUILLÓN","Urbano",698,5.7
"584",16108,"SAN IGNACIO","Rural",282,5.8
"585",16108,"SAN IGNACIO","Urbano",564,5.2
"586",16109,"YUNGAY","Rural",308,5.7
"587",16109,"YUNGAY","Urbano",995,5.7
"588",16201,"QUIRIHUE","Rural",24,6.3
"589",16201,"QUIRIHUE","Urbano",683,5.8
"590",16202,"COBQUECURA","Rural",72,6
"591",16202,"COBQUECURA","Urbano",205,5.1
"592",16203,"COELEMU","Rural",232,6.1
"593",16203,"COELEMU","Urbano",995,5.1
"594",16204,"NINHUE","Rural",153,6.1
"595",16204,"NINHUE","Urbano",134,5.7
"596",16205,"PORTEZUELO","Rural",70,5.4
"597",16205,"PORTEZUELO","Urbano",222,5.9
"598",16206,"RANQUIL","Rural",187,5.6
"599",16206,"RANQUIL","Urbano",220,5.7
"600",16207,"TREHUACO","Rural",185,5.6
"601",16301,"SAN CARLOS","Rural",779,5.8
"602",16301,"SAN CARLOS","Urbano",2881,5.7
"603",16302,"COIHUECO","Rural",872,5.8
"604",16302,"COIHUECO","Urbano",965,5.6
"605",16303,"ÑIQUÉN","Rural",488,5.8
"606",16303,"ÑIQUÉN","Urbano",211,5.5
"607",16304,"SAN FABIÁN","Rural",143,6.3
"608",16304,"SAN FABIÁN","Urbano",212,5.6
"609",16305,"SAN NICOLÁS","Rural",410,5.6
"610",16305,"SAN NICOLÁS","Urbano",574,5.9
