"","codigo_comuna","nombre_comuna","SituacionFinal","n_estudiantes"
"602",9206,"LOS SAUCES","Retirado",41
"603",9207,"LUMACO","Promovido",647
"604",9207,"LUMACO","Reprobado",19
"605",9207,"LUMACO","Retirado",32
"606",9208,"PURÉN","Promovido",831
"607",9208,"PURÉN","Reprobado",4
"608",9208,"PURÉN","Retirado",79
"609",9209,"RENAICO","Promovido",705
"610",9209,"RENAICO","Reprobado",4
"611",9209,"RENAICO","Retirado",40
"612",9210,"TRAIGUÉN","Promovido",1319
"613",9210,"TRAIGUÉN","Reprobado",20
"614",9210,"TRAIGUÉN","Retirado",96
"615",9211,"VICTORIA","Promovido",2558
"616",9211,"VICTORIA","Reprobado",19
"617",9211,"VICTORIA","Retirado",247
"618",10101,"PUERTO MONTT","Promovido",19332
"619",10101,"PUERTO MONTT","Reprobado",232
"620",10101,"PUERTO MONTT","Retirado",1987
"621",10102,"CALBUCO","Promovido",2425
"622",10102,"CALBUCO","Reprobado",30
"623",10102,"CALBUCO","Retirado",185
"624",10103,"COCHAMÓ","Promovido",231
"625",10103,"COCHAMÓ","Reprobado",1
"626",10103,"COCHAMÓ","Retirado",16
"627",10104,"FRESIA","Promovido",786
"628",10104,"FRESIA","Reprobado",11
"629",10104,"FRESIA","Retirado",97
"630",10105,"FRUTILLAR","Promovido",1609
"631",10105,"FRUTILLAR","Reprobado",25
"632",10105,"FRUTILLAR","Retirado",154
"633",10106,"LOS MUERMOS","Promovido",1362
"634",10106,"LOS MUERMOS","Reprobado",6
"635",10106,"LOS MUERMOS","Retirado",139
"636",10107,"LLANQUIHUE","Promovido",1109
"637",10107,"LLANQUIHUE","Reprobado",19
"638",10107,"LLANQUIHUE","Retirado",92
"639",10108,"MAULLIN","Promovido",861
"640",10108,"MAULLIN","Reprobado",17
"641",10108,"MAULLIN","Retirado",83
"642",10109,"PUERTO VARAS","Promovido",4042
"643",10109,"PUERTO VARAS","Reprobado",34
"644",10109,"PUERTO VARAS","Retirado",341
"645",10201,"CASTRO","Promovido",3394
"646",10201,"CASTRO","Reprobado",61
"647",10201,"CASTRO","Retirado",327
"648",10202,"ANCUD","Promovido",2741
"649",10202,"ANCUD","Reprobado",32
"650",10202,"ANCUD","Retirado",308
"651",10203,"CHONCHI","Promovido",898
"652",10203,"CHONCHI","Reprobado",9
"653",10203,"CHONCHI","Retirado",76
"654",10203,"CHONCHI",NA,1
"655",10204,"CURACO DE VÉLEZ","Promovido",155
"656",10204,"CURACO DE VÉLEZ","Reprobado",4
"657",10204,"CURACO DE VÉLEZ","Retirado",11
"658",10205,"DALCAHUE","Promovido",1106
"659",10205,"DALCAHUE","Reprobado",20
"660",10205,"DALCAHUE","Retirado",104
"661",10206,"PUQUELDÓN","Promovido",236
"662",10206,"PUQUELDÓN","Reprobado",8
"663",10206,"PUQUELDÓN","Retirado",20
"664",10207,"QUEILÉN","Promovido",345
"665",10207,"QUEILÉN","Reprobado",5
"666",10207,"QUEILÉN","Retirado",25
"667",10208,"QUELLÓN","Promovido",2216
"668",10208,"QUELLÓN","Reprobado",39
"669",10208,"QUELLÓN","Retirado",224
"670",10209,"QUEMCHI","Promovido",480
"671",10209,"QUEMCHI","Reprobado",7
"672",10209,"QUEMCHI","Retirado",36
"673",10210,"QUINCHAO","Promovido",490
"674",10210,"QUINCHAO","Reprobado",11
"675",10210,"QUINCHAO","Retirado",22
"676",10301,"OSORNO","Promovido",11342
"677",10301,"OSORNO","Reprobado",117
"678",10301,"OSORNO","Retirado",1243
"679",10302,"PUERTO OCTAY","Promovido",557
"680",10302,"PUERTO OCTAY","Reprobado",7
"681",10302,"PUERTO OCTAY","Retirado",80
"682",10303,"PURRANQUE","Promovido",1408
"683",10303,"PURRANQUE","Reprobado",25
"684",10303,"PURRANQUE","Retirado",137
"685",10304,"PUYEHUE","Promovido",712
"686",10304,"PUYEHUE","Reprobado",8
"687",10304,"PUYEHUE","Retirado",98
"688",10305,"RÍO NEGRO","Promovido",763
"689",10305,"RÍO NEGRO","Reprobado",13
"690",10305,"RÍO NEGRO","Retirado",124
"691",10305,"RÍO NEGRO",NA,1
"692",10306,"SAN JUAN DE LA COSTA","Promovido",494
"693",10306,"SAN JUAN DE LA COSTA","Reprobado",8
"694",10306,"SAN JUAN DE LA COSTA","Retirado",53
"695",10307,"SAN PABLO","Promovido",635
"696",10307,"SAN PABLO","Reprobado",5
"697",10307,"SAN PABLO","Retirado",114
"698",10401,"CHAITÉN","Promovido",275
"699",10401,"CHAITÉN","Reprobado",1
"700",10401,"CHAITÉN","Retirado",22
"701",10402,"FUTALEUFÚ","Promovido",194
"702",10402,"FUTALEUFÚ","Reprobado",2
"703",10402,"FUTALEUFÚ","Retirado",11
"704",10403,"HUALAIHUÉ","Promovido",613
"705",10403,"HUALAIHUÉ","Reprobado",3
"706",10403,"HUALAIHUÉ","Retirado",42
"707",10404,"PALENA","Promovido",108
"708",10404,"PALENA","Retirado",12
"709",11101,"COYHAIQUE","Promovido",4320
"710",11101,"COYHAIQUE","Reprobado",70
"711",11101,"COYHAIQUE","Retirado",325
"712",11102,"LAGO VERDE","Promovido",36
"713",11102,"LAGO VERDE","Retirado",1
"714",11201,"AYSÉN","Promovido",1886
"715",11201,"AYSÉN","Reprobado",30
"716",11201,"AYSÉN","Retirado",141
"717",11202,"CISNES","Promovido",370
"718",11202,"CISNES","Reprobado",5
"719",11202,"CISNES","Retirado",41
"720",11203,"GUAITECAS","Promovido",107
"721",11203,"GUAITECAS","Reprobado",1
"722",11203,"GUAITECAS","Retirado",7
"723",11301,"COCHRANE","Promovido",258
"724",11301,"COCHRANE","Reprobado",13
"725",11301,"COCHRANE","Retirado",7
"726",11302,"O'HIGGINS","Promovido",52
"727",11302,"O'HIGGINS","Reprobado",3
"728",11302,"O'HIGGINS","Retirado",1
"729",11303,"TORTEL","Promovido",46
"730",11303,"TORTEL","Reprobado",1
"731",11303,"TORTEL","Retirado",3
"732",11401,"CHILE CHICO","Promovido",323
"733",11401,"CHILE CHICO","Retirado",31
"734",11402,"RÍO IBÁÑEZ","Promovido",152
"735",11402,"RÍO IBÁÑEZ","Reprobado",4
"736",11402,"RÍO IBÁÑEZ","Retirado",12
"737",12101,"PUNTA ARENAS","Promovido",8466
"738",12101,"PUNTA ARENAS","Reprobado",59
"739",12101,"PUNTA ARENAS","Retirado",600
"740",12102,"LAGUNA BLANCA","Promovido",13
"741",12102,"LAGUNA BLANCA","Retirado",2
"742",12103,"RÍO VERDE","Promovido",4
"743",12103,"RÍO VERDE","Retirado",2
"744",12104,"SAN GREGORIO","Promovido",21
"745",12201,"CABO DE HORNOS","Promovido",168
"746",12201,"CABO DE HORNOS","Reprobado",1
"747",12201,"CABO DE HORNOS","Retirado",6
"748",12301,"PORVENIR","Promovido",460
"749",12301,"PORVENIR","Reprobado",2
"750",12301,"PORVENIR","Retirado",29
"751",12302,"PRIMAVERA","Promovido",40
"752",12302,"PRIMAVERA","Reprobado",1
"753",12302,"PRIMAVERA","Retirado",5
"754",12303,"TIMAUKEL","Promovido",20
"755",12303,"TIMAUKEL","Retirado",6
"756",12401,"NATALES","Promovido",1606
"757",12401,"NATALES","Reprobado",13
"758",12401,"NATALES","Retirado",86
"759",12402,"TORRES DEL PAINE","Promovido",16
"760",12402,"TORRES DEL PAINE","Reprobado",1
"761",12402,"TORRES DEL PAINE","Retirado",4
"762",13101,"SANTIAGO","Promovido",22049
"763",13101,"SANTIAGO","Reprobado",241
"764",13101,"SANTIAGO","Retirado",2475
"765",13102,"CERRILLOS","Promovido",4897
"766",13102,"CERRILLOS","Reprobado",101
"767",13102,"CERRILLOS","Retirado",417
"768",13103,"CERRO NAVIA","Promovido",6893
"769",13103,"CERRO NAVIA","Reprobado",147
"770",13103,"CERRO NAVIA","Retirado",793
"771",13104,"CONCHALÍ","Promovido",8771
"772",13104,"CONCHALÍ","Reprobado",196
"773",13104,"CONCHALÍ","Retirado",973
"774",13105,"EL BOSQUE","Promovido",12824
"775",13105,"EL BOSQUE","Reprobado",296
"776",13105,"EL BOSQUE","Retirado",1349
"777",13106,"ESTACIÓN CENTRAL","Promovido",9831
"778",13106,"ESTACIÓN CENTRAL","Reprobado",142
"779",13106,"ESTACIÓN CENTRAL","Retirado",1236
"780",13107,"HUECHURABA","Promovido",5720
"781",13107,"HUECHURABA","Reprobado",51
"782",13107,"HUECHURABA","Retirado",347
"783",13108,"INDEPENDENCIA","Promovido",7242
"784",13108,"INDEPENDENCIA","Reprobado",106
"785",13108,"INDEPENDENCIA","Retirado",1184
"786",13109,"LA CISTERNA","Promovido",8338
"787",13109,"LA CISTERNA","Reprobado",99
"788",13109,"LA CISTERNA","Retirado",1084
"789",13110,"LA FLORIDA","Promovido",25568
"790",13110,"LA FLORIDA","Reprobado",426
"791",13110,"LA FLORIDA","Retirado",2560
"792",13110,"LA FLORIDA",NA,355
"793",13111,"LA GRANJA","Promovido",7362
"794",13111,"LA GRANJA","Reprobado",180
"795",13111,"LA GRANJA","Retirado",766
"796",13112,"LA PINTANA","Promovido",12418
"797",13112,"LA PINTANA","Reprobado",434
"798",13112,"LA PINTANA","Retirado",1550
"799",13112,"LA PINTANA",NA,1
"800",13113,"LA REINA","Promovido",8619
"801",13113,"LA REINA","Reprobado",98
"802",13113,"LA REINA","Retirado",609
"803",13114,"LAS CONDES","Promovido",14337
"804",13114,"LAS CONDES","Reprobado",85
"805",13114,"LAS CONDES","Retirado",786
"806",13115,"LO BARNECHEA","Promovido",8094
"807",13115,"LO BARNECHEA","Reprobado",76
"808",13115,"LO BARNECHEA","Retirado",256
"809",13116,"LO ESPEJO","Promovido",4366
"810",13116,"LO ESPEJO","Reprobado",121
"811",13116,"LO ESPEJO","Retirado",621
"812",13117,"LO PRADO","Promovido",5245
"813",13117,"LO PRADO","Reprobado",129
"814",13117,"LO PRADO","Retirado",981
"815",13118,"MACUL","Promovido",6341
"816",13118,"MACUL","Reprobado",48
"817",13118,"MACUL","Retirado",571
"818",13119,"MAIPÚ","Promovido",32250
"819",13119,"MAIPÚ","Reprobado",472
"820",13119,"MAIPÚ","Retirado",3100
"821",13120,"ÑUÑOA","Promovido",11539
"822",13120,"ÑUÑOA","Reprobado",82
"823",13120,"ÑUÑOA","Retirado",841
"824",13121,"PEDRO AGUIRRE CERDA","Promovido",6690
"825",13121,"PEDRO AGUIRRE CERDA","Reprobado",110
"826",13121,"PEDRO AGUIRRE CERDA","Retirado",791
"827",13122,"PEÑALOLÉN","Promovido",14243
"828",13122,"PEÑALOLÉN","Reprobado",238
"829",13122,"PEÑALOLÉN","Retirado",1368
"830",13123,"PROVIDENCIA","Promovido",9172
"831",13123,"PROVIDENCIA","Reprobado",23
"832",13123,"PROVIDENCIA","Retirado",752
"833",13124,"PUDAHUEL","Promovido",12936
"834",13124,"PUDAHUEL","Reprobado",206
"835",13124,"PUDAHUEL","Retirado",1274
"836",13125,"QUILICURA","Promovido",15127
"837",13125,"QUILICURA","Reprobado",203
"838",13125,"QUILICURA","Retirado",1327
"839",13126,"QUINTA NORMAL","Promovido",9689
"840",13126,"QUINTA NORMAL","Reprobado",173
"841",13126,"QUINTA NORMAL","Retirado",1082
"842",13127,"RECOLETA","Promovido",11479
"843",13127,"RECOLETA","Reprobado",157
"844",13127,"RECOLETA","Retirado",1486
"845",13128,"RENCA","Promovido",9229
"846",13128,"RENCA","Reprobado",183
"847",13128,"RENCA","Retirado",962
"848",13129,"SAN JOAQUÍN","Promovido",4120
"849",13129,"SAN JOAQUÍN","Reprobado",92
"850",13129,"SAN JOAQUÍN","Retirado",521
"851",13130,"SAN MIGUEL","Promovido",7967
"852",13130,"SAN MIGUEL","Reprobado",73
"853",13130,"SAN MIGUEL","Retirado",672
"854",13131,"SAN RAMÓN","Promovido",5316
"855",13131,"SAN RAMÓN","Reprobado",137
"856",13131,"SAN RAMÓN","Retirado",626
"857",13132,"VITACURA","Promovido",7738
"858",13132,"VITACURA","Reprobado",35
"859",13132,"VITACURA","Retirado",259
"860",13201,"PUENTE ALTO","Promovido",35733
"861",13201,"PUENTE ALTO","Reprobado",623
"862",13201,"PUENTE ALTO","Retirado",3731
"863",13201,"PUENTE ALTO",NA,8
"864",13202,"PIRQUE","Promovido",1554
"865",13202,"PIRQUE","Reprobado",8
"866",13202,"PIRQUE","Retirado",81
"867",13203,"SAN JOSÉ DE MAIPO","Promovido",985
"868",13203,"SAN JOSÉ DE MAIPO","Reprobado",10
"869",13203,"SAN JOSÉ DE MAIPO","Retirado",106
"870",13301,"COLINA","Promovido",14992
"871",13301,"COLINA","Reprobado",254
"872",13301,"COLINA","Retirado",1108
"873",13302,"LAMPA","Promovido",8819
"874",13302,"LAMPA","Reprobado",172
"875",13302,"LAMPA","Retirado",742
"876",13303,"TILTIL","Promovido",1440
"877",13303,"TILTIL","Reprobado",13
"878",13303,"TILTIL","Retirado",131
"879",13401,"SAN BERNARDO","Promovido",20911
"880",13401,"SAN BERNARDO","Reprobado",337
"881",13401,"SAN BERNARDO","Retirado",2297
"882",13401,"SAN BERNARDO",NA,1
"883",13402,"BUIN","Promovido",7953
"884",13402,"BUIN","Reprobado",147
"885",13402,"BUIN","Retirado",821
"886",13403,"CALERA DE TANGO","Promovido",2085
"887",13403,"CALERA DE TANGO","Reprobado",9
"888",13403,"CALERA DE TANGO","Retirado",132
"889",13404,"PAINE","Promovido",6168
"890",13404,"PAINE","Reprobado",74
"891",13404,"PAINE","Retirado",380
"892",13501,"MELIPILLA","Promovido",9972
"893",13501,"MELIPILLA","Reprobado",95
"894",13501,"MELIPILLA","Retirado",864
"895",13502,"ALHUÉ","Promovido",604
"896",13502,"ALHUÉ","Reprobado",8
"897",13502,"ALHUÉ","Retirado",37
"898",13503,"CURACAVÍ","Promovido",2682
"899",13503,"CURACAVÍ","Reprobado",24
"900",13503,"CURACAVÍ","Retirado",236
"901",13504,"MARÍA PINTO","Promovido",865
"902",13504,"MARÍA PINTO","Reprobado",5
"903",13504,"MARÍA PINTO","Retirado",61
"904",13505,"SAN PEDRO","Promovido",819
"905",13505,"SAN PEDRO","Reprobado",3
"906",13505,"SAN PEDRO","Retirado",57
"907",13601,"TALAGANTE","Promovido",6749
"908",13601,"TALAGANTE","Reprobado",107
"909",13601,"TALAGANTE","Retirado",548
"910",13602,"EL MONTE","Promovido",2666
"911",13602,"EL MONTE","Reprobado",9
"912",13602,"EL MONTE","Retirado",245
"913",13603,"ISLA DE MAIPO","Promovido",2580
"914",13603,"ISLA DE MAIPO","Reprobado",31
"915",13603,"ISLA DE MAIPO","Retirado",211
"916",13604,"PADRE HURTADO","Promovido",5676
"917",13604,"PADRE HURTADO","Reprobado",67
"918",13604,"PADRE HURTADO","Retirado",362
"919",13605,"PEÑAFLOR","Promovido",6354
"920",13605,"PEÑAFLOR","Reprobado",90
"921",13605,"PEÑAFLOR","Retirado",732
"922",14101,"VALDIVIA","Promovido",10856
"923",14101,"VALDIVIA","Reprobado",123
"924",14101,"VALDIVIA","Retirado",1056
"925",14102,"CORRAL","Promovido",358
"926",14102,"CORRAL","Reprobado",1
"927",14102,"CORRAL","Retirado",19
"928",14103,"LANCO","Promovido",1164
"929",14103,"LANCO","Reprobado",6
"930",14103,"LANCO","Retirado",130
"931",14104,"LOS LAGOS","Promovido",1485
"932",14104,"LOS LAGOS","Reprobado",8
"933",14104,"LOS LAGOS","Retirado",164
"934",14105,"MÁFIL","Promovido",473
"935",14105,"MÁFIL","Reprobado",4
"936",14105,"MÁFIL","Retirado",72
"937",14106,"MARIQUINA","Promovido",1849
"938",14106,"MARIQUINA","Reprobado",20
"939",14106,"MARIQUINA","Retirado",181
"940",14107,"PAILLACO","Promovido",1502
"941",14107,"PAILLACO","Reprobado",6
"942",14107,"PAILLACO","Retirado",225
"943",14108,"PANGUIPULLI","Promovido",2702
"944",14108,"PANGUIPULLI","Reprobado",9
"945",14108,"PANGUIPULLI","Retirado",302
"946",14201,"LA UNIÓN","Promovido",2665
"947",14201,"LA UNIÓN","Reprobado",15
"948",14201,"LA UNIÓN","Retirado",292
"949",14202,"FUTRONO","Promovido",1387
"950",14202,"FUTRONO","Reprobado",6
"951",14202,"FUTRONO","Retirado",133
"952",14203,"LAGO RANCO","Promovido",739
"953",14203,"LAGO RANCO","Reprobado",5
"954",14203,"LAGO RANCO","Retirado",63
"955",14203,"LAGO RANCO",NA,1
"956",14204,"RÍO BUENO","Promovido",2246
"957",14204,"RÍO BUENO","Reprobado",18
"958",14204,"RÍO BUENO","Retirado",219
"959",15101,"ARICA","Promovido",18188
"960",15101,"ARICA","Reprobado",244
"961",15101,"ARICA","Retirado",1858
"962",15102,"CAMARONES","Promovido",58
"963",15102,"CAMARONES","Retirado",14
"964",15201,"PUTRE","Promovido",110
"965",15201,"PUTRE","Retirado",10
"966",15202,"GENERAL LAGOS","Promovido",43
"967",15202,"GENERAL LAGOS","Retirado",5
"968",16101,"CHILLÁN","Promovido",13613
"969",16101,"CHILLÁN","Reprobado",114
"970",16101,"CHILLÁN","Retirado",1165
"971",16102,"BULNES","Promovido",1561
"972",16102,"BULNES","Reprobado",27
"973",16102,"BULNES","Retirado",119
"974",16103,"CHILLÁN VIEJO","Promovido",1477
"975",16103,"CHILLÁN VIEJO","Reprobado",29
"976",16103,"CHILLÁN VIEJO","Retirado",203
"977",16104,"EL CARMEN","Promovido",912
"978",16104,"EL CARMEN","Reprobado",2
"979",16104,"EL CARMEN","Retirado",62
"980",16105,"PEMUCO","Promovido",495
"981",16105,"PEMUCO","Retirado",20
"982",16106,"PINTO","Promovido",656
"983",16106,"PINTO","Retirado",39
"984",16107,"QUILLÓN","Promovido",1213
"985",16107,"QUILLÓN","Reprobado",1
"986",16107,"QUILLÓN","Retirado",103
"987",16108,"SAN IGNACIO","Promovido",861
"988",16108,"SAN IGNACIO","Reprobado",10
"989",16108,"SAN IGNACIO","Retirado",65
"990",16109,"YUNGAY","Promovido",1273
"991",16109,"YUNGAY","Reprobado",17
"992",16109,"YUNGAY","Retirado",67
"993",16201,"QUIRIHUE","Promovido",707
"994",16201,"QUIRIHUE","Reprobado",12
"995",16201,"QUIRIHUE","Retirado",47
"996",16202,"COBQUECURA","Promovido",259
"997",16202,"COBQUECURA","Retirado",17
"998",16203,"COELEMU","Promovido",1212
"999",16203,"COELEMU","Retirado",75
"1000",16204,"NINHUE","Promovido",298
"1001",16204,"NINHUE","Retirado",13
"1002",16205,"PORTEZUELO","Promovido",289
"1003",16205,"PORTEZUELO","Reprobado",1
"1004",16205,"PORTEZUELO","Retirado",21
"1005",16206,"RANQUIL","Promovido",413
"1006",16206,"RANQUIL","Reprobado",3
"1007",16206,"RANQUIL","Retirado",31
"1008",16207,"TREHUACO","Promovido",189
"1009",16207,"TREHUACO","Reprobado",3
"1010",16207,"TREHUACO","Retirado",12
"1011",16301,"SAN CARLOS","Promovido",3596
"1012",16301,"SAN CARLOS","Reprobado",34
"1013",16301,"SAN CARLOS","Retirado",233
"1014",16302,"COIHUECO","Promovido",1817
"1015",16302,"COIHUECO","Reprobado",29
"1016",16302,"COIHUECO","Retirado",113
"1017",16303,"ÑIQUÉN","Promovido",713
"1018",16303,"ÑIQUÉN","Reprobado",8
"1019",16303,"ÑIQUÉN","Retirado",66
"1020",16304,"SAN FABIÁN","Promovido",374
"1021",16304,"SAN FABIÁN","Retirado",17
"1022",16305,"SAN NICOLÁS","Promovido",1035
"1023",16305,"SAN NICOLÁS","Reprobado",29
"1024",16305,"SAN NICOLÁS","Retirado",62
