"","codigo_comuna","nombre_comuna","SituacionFinal","n_estudiantes"
"606",9209,"RENAICO","Retirado",27
"607",9210,"TRAIGUÉN","Promovido",1320
"608",9210,"TRAIGUÉN","Reprobado",4
"609",9210,"TRAIGUÉN","Retirado",66
"610",9211,"VICTORIA","Promovido",2559
"611",9211,"VICTORIA","Reprobado",16
"612",9211,"VICTORIA","Retirado",163
"613",10101,"PUERTO MONTT","Promovido",19246
"614",10101,"PUERTO MONTT","Reprobado",230
"615",10101,"PUERTO MONTT","Retirado",1621
"616",10102,"CALBUCO","Promovido",2427
"617",10102,"CALBUCO","Reprobado",21
"618",10102,"CALBUCO","Retirado",162
"619",10103,"COCHAMÓ","Promovido",229
"620",10103,"COCHAMÓ","Reprobado",6
"621",10103,"COCHAMÓ","Retirado",12
"622",10104,"FRESIA","Promovido",784
"623",10104,"FRESIA","Reprobado",5
"624",10104,"FRESIA","Retirado",99
"625",10105,"FRUTILLAR","Promovido",1634
"626",10105,"FRUTILLAR","Reprobado",9
"627",10105,"FRUTILLAR","Retirado",118
"628",10106,"LOS MUERMOS","Promovido",1373
"629",10106,"LOS MUERMOS","Reprobado",7
"630",10106,"LOS MUERMOS","Retirado",122
"631",10107,"LLANQUIHUE","Promovido",1090
"632",10107,"LLANQUIHUE","Reprobado",7
"633",10107,"LLANQUIHUE","Retirado",73
"634",10108,"MAULLIN","Promovido",877
"635",10108,"MAULLIN","Reprobado",13
"636",10108,"MAULLIN","Retirado",84
"637",10109,"PUERTO VARAS","Promovido",4121
"638",10109,"PUERTO VARAS","Reprobado",19
"639",10109,"PUERTO VARAS","Retirado",273
"640",10201,"CASTRO","Promovido",3341
"641",10201,"CASTRO","Reprobado",30
"642",10201,"CASTRO","Retirado",243
"643",10202,"ANCUD","Promovido",2659
"644",10202,"ANCUD","Reprobado",30
"645",10202,"ANCUD","Retirado",335
"646",10203,"CHONCHI","Promovido",877
"647",10203,"CHONCHI","Reprobado",18
"648",10203,"CHONCHI","Retirado",49
"649",10204,"CURACO DE VÉLEZ","Promovido",158
"650",10204,"CURACO DE VÉLEZ","Reprobado",2
"651",10204,"CURACO DE VÉLEZ","Retirado",7
"652",10205,"DALCAHUE","Promovido",1083
"653",10205,"DALCAHUE","Reprobado",10
"654",10205,"DALCAHUE","Retirado",84
"655",10206,"PUQUELDÓN","Promovido",231
"656",10206,"PUQUELDÓN","Reprobado",3
"657",10206,"PUQUELDÓN","Retirado",12
"658",10207,"QUEILÉN","Promovido",345
"659",10207,"QUEILÉN","Reprobado",2
"660",10207,"QUEILÉN","Retirado",30
"661",10208,"QUELLÓN","Promovido",2204
"662",10208,"QUELLÓN","Reprobado",34
"663",10208,"QUELLÓN","Retirado",222
"664",10209,"QUEMCHI","Promovido",485
"665",10209,"QUEMCHI","Retirado",23
"666",10210,"QUINCHAO","Promovido",495
"667",10210,"QUINCHAO","Reprobado",2
"668",10210,"QUINCHAO","Retirado",18
"669",10301,"OSORNO","Promovido",10927
"670",10301,"OSORNO","Reprobado",102
"671",10301,"OSORNO","Retirado",1023
"672",10302,"PUERTO OCTAY","Promovido",542
"673",10302,"PUERTO OCTAY","Reprobado",7
"674",10302,"PUERTO OCTAY","Retirado",75
"675",10303,"PURRANQUE","Promovido",1352
"676",10303,"PURRANQUE","Reprobado",27
"677",10303,"PURRANQUE","Retirado",130
"678",10304,"PUYEHUE","Promovido",730
"679",10304,"PUYEHUE","Reprobado",8
"680",10304,"PUYEHUE","Retirado",59
"681",10305,"RÍO NEGRO","Promovido",754
"682",10305,"RÍO NEGRO","Reprobado",9
"683",10305,"RÍO NEGRO","Retirado",49
"684",10305,"RÍO NEGRO",NA,1
"685",10306,"SAN JUAN DE LA COSTA","Promovido",453
"686",10306,"SAN JUAN DE LA COSTA","Reprobado",6
"687",10306,"SAN JUAN DE LA COSTA","Retirado",59
"688",10307,"SAN PABLO","Promovido",621
"689",10307,"SAN PABLO","Reprobado",3
"690",10307,"SAN PABLO","Retirado",89
"691",10401,"CHAITÉN","Promovido",267
"692",10401,"CHAITÉN","Reprobado",3
"693",10401,"CHAITÉN","Retirado",37
"694",10402,"FUTALEUFÚ","Promovido",194
"695",10402,"FUTALEUFÚ","Reprobado",1
"696",10402,"FUTALEUFÚ","Retirado",15
"697",10403,"HUALAIHUÉ","Promovido",638
"698",10403,"HUALAIHUÉ","Retirado",53
"699",10404,"PALENA","Promovido",105
"700",10404,"PALENA","Reprobado",1
"701",10404,"PALENA","Retirado",10
"702",11101,"COYHAIQUE","Promovido",6527
"703",11101,"COYHAIQUE","Reprobado",92
"704",11101,"COYHAIQUE","Retirado",483
"705",11101,"COYHAIQUE",NA,7
"706",11102,"LAGO VERDE","Promovido",32
"707",11102,"LAGO VERDE","Reprobado",1
"708",11102,"LAGO VERDE","Retirado",4
"709",11201,"AYSÉN","Promovido",801
"710",11201,"AYSÉN","Reprobado",11
"711",11201,"AYSÉN","Retirado",21
"712",11202,"CISNES","Promovido",1
"713",11202,"CISNES","Retirado",1
"714",11302,"O'HIGGINS","Promovido",57
"715",11302,"O'HIGGINS","Retirado",2
"716",12101,"PUNTA ARENAS","Promovido",9679
"717",12101,"PUNTA ARENAS","Reprobado",62
"718",12101,"PUNTA ARENAS","Retirado",617
"719",12101,"PUNTA ARENAS",NA,14
"720",12301,"PORVENIR","Promovido",157
"721",12301,"PORVENIR","Retirado",7
"722",12401,"NATALES","Promovido",714
"723",12401,"NATALES","Reprobado",6
"724",12401,"NATALES","Retirado",13
"725",13101,"SANTIAGO","Promovido",21545
"726",13101,"SANTIAGO","Reprobado",241
"727",13101,"SANTIAGO","Retirado",2348
"728",13102,"CERRILLOS","Promovido",4833
"729",13102,"CERRILLOS","Reprobado",76
"730",13102,"CERRILLOS","Retirado",390
"731",13103,"CERRO NAVIA","Promovido",6811
"732",13103,"CERRO NAVIA","Reprobado",122
"733",13103,"CERRO NAVIA","Retirado",661
"734",13104,"CONCHALÍ","Promovido",8449
"735",13104,"CONCHALÍ","Reprobado",167
"736",13104,"CONCHALÍ","Retirado",798
"737",13104,"CONCHALÍ",NA,96
"738",13105,"EL BOSQUE","Promovido",12416
"739",13105,"EL BOSQUE","Reprobado",301
"740",13105,"EL BOSQUE","Retirado",1147
"741",13106,"ESTACIÓN CENTRAL","Promovido",9671
"742",13106,"ESTACIÓN CENTRAL","Reprobado",116
"743",13106,"ESTACIÓN CENTRAL","Retirado",1138
"744",13107,"HUECHURABA","Promovido",5695
"745",13107,"HUECHURABA","Reprobado",53
"746",13107,"HUECHURABA","Retirado",300
"747",13108,"INDEPENDENCIA","Promovido",7134
"748",13108,"INDEPENDENCIA","Reprobado",128
"749",13108,"INDEPENDENCIA","Retirado",1341
"750",13109,"LA CISTERNA","Promovido",7975
"751",13109,"LA CISTERNA","Reprobado",116
"752",13109,"LA CISTERNA","Retirado",762
"753",13110,"LA FLORIDA","Promovido",25424
"754",13110,"LA FLORIDA","Reprobado",324
"755",13110,"LA FLORIDA","Retirado",1892
"756",13111,"LA GRANJA","Promovido",7268
"757",13111,"LA GRANJA","Reprobado",142
"758",13111,"LA GRANJA","Retirado",620
"759",13112,"LA PINTANA","Promovido",12214
"760",13112,"LA PINTANA","Reprobado",325
"761",13112,"LA PINTANA","Retirado",1202
"762",13113,"LA REINA","Promovido",8667
"763",13113,"LA REINA","Reprobado",79
"764",13113,"LA REINA","Retirado",413
"765",13114,"LAS CONDES","Promovido",14320
"766",13114,"LAS CONDES","Reprobado",76
"767",13114,"LAS CONDES","Retirado",881
"768",13114,"LAS CONDES",NA,31
"769",13115,"LO BARNECHEA","Promovido",7962
"770",13115,"LO BARNECHEA","Reprobado",62
"771",13115,"LO BARNECHEA","Retirado",394
"772",13116,"LO ESPEJO","Promovido",4176
"773",13116,"LO ESPEJO","Reprobado",107
"774",13116,"LO ESPEJO","Retirado",473
"775",13117,"LO PRADO","Promovido",5203
"776",13117,"LO PRADO","Reprobado",98
"777",13117,"LO PRADO","Retirado",614
"778",13118,"MACUL","Promovido",6119
"779",13118,"MACUL","Reprobado",59
"780",13118,"MACUL","Retirado",501
"781",13119,"MAIPÚ","Promovido",31247
"782",13119,"MAIPÚ","Reprobado",421
"783",13119,"MAIPÚ","Retirado",2726
"784",13120,"ÑUÑOA","Promovido",11588
"785",13120,"ÑUÑOA","Reprobado",86
"786",13120,"ÑUÑOA","Retirado",656
"787",13121,"PEDRO AGUIRRE CERDA","Promovido",6482
"788",13121,"PEDRO AGUIRRE CERDA","Reprobado",103
"789",13121,"PEDRO AGUIRRE CERDA","Retirado",654
"790",13122,"PEÑALOLÉN","Promovido",13903
"791",13122,"PEÑALOLÉN","Reprobado",169
"792",13122,"PEÑALOLÉN","Retirado",910
"793",13122,"PEÑALOLÉN",NA,1
"794",13123,"PROVIDENCIA","Promovido",9029
"795",13123,"PROVIDENCIA","Reprobado",54
"796",13123,"PROVIDENCIA","Retirado",1133
"797",13124,"PUDAHUEL","Promovido",12621
"798",13124,"PUDAHUEL","Reprobado",164
"799",13124,"PUDAHUEL","Retirado",1013
"800",13125,"QUILICURA","Promovido",14785
"801",13125,"QUILICURA","Reprobado",240
"802",13125,"QUILICURA","Retirado",1148
"803",13126,"QUINTA NORMAL","Promovido",9536
"804",13126,"QUINTA NORMAL","Reprobado",122
"805",13126,"QUINTA NORMAL","Retirado",956
"806",13127,"RECOLETA","Promovido",11198
"807",13127,"RECOLETA","Reprobado",161
"808",13127,"RECOLETA","Retirado",1294
"809",13128,"RENCA","Promovido",8932
"810",13128,"RENCA","Reprobado",137
"811",13128,"RENCA","Retirado",759
"812",13129,"SAN JOAQUÍN","Promovido",4017
"813",13129,"SAN JOAQUÍN","Reprobado",120
"814",13129,"SAN JOAQUÍN","Retirado",449
"815",13130,"SAN MIGUEL","Promovido",7979
"816",13130,"SAN MIGUEL","Reprobado",47
"817",13130,"SAN MIGUEL","Retirado",693
"818",13131,"SAN RAMÓN","Promovido",5251
"819",13131,"SAN RAMÓN","Reprobado",113
"820",13131,"SAN RAMÓN","Retirado",524
"821",13132,"VITACURA","Promovido",7886
"822",13132,"VITACURA","Reprobado",38
"823",13132,"VITACURA","Retirado",165
"824",13201,"PUENTE ALTO","Promovido",34899
"825",13201,"PUENTE ALTO","Reprobado",564
"826",13201,"PUENTE ALTO","Retirado",2971
"827",13202,"PIRQUE","Promovido",1595
"828",13202,"PIRQUE","Reprobado",5
"829",13202,"PIRQUE","Retirado",69
"830",13203,"SAN JOSÉ DE MAIPO","Promovido",992
"831",13203,"SAN JOSÉ DE MAIPO","Reprobado",5
"832",13203,"SAN JOSÉ DE MAIPO","Retirado",68
"833",13301,"COLINA","Promovido",14956
"834",13301,"COLINA","Reprobado",270
"835",13301,"COLINA","Retirado",951
"836",13302,"LAMPA","Promovido",9244
"837",13302,"LAMPA","Reprobado",141
"838",13302,"LAMPA","Retirado",705
"839",13303,"TILTIL","Promovido",1502
"840",13303,"TILTIL","Reprobado",14
"841",13303,"TILTIL","Retirado",167
"842",13401,"SAN BERNARDO","Promovido",20150
"843",13401,"SAN BERNARDO","Reprobado",317
"844",13401,"SAN BERNARDO","Retirado",1927
"845",13402,"BUIN","Promovido",8050
"846",13402,"BUIN","Reprobado",133
"847",13402,"BUIN","Retirado",762
"848",13403,"CALERA DE TANGO","Promovido",2032
"849",13403,"CALERA DE TANGO","Reprobado",9
"850",13403,"CALERA DE TANGO","Retirado",103
"851",13404,"PAINE","Promovido",6194
"852",13404,"PAINE","Reprobado",62
"853",13404,"PAINE","Retirado",387
"854",13501,"MELIPILLA","Promovido",9868
"855",13501,"MELIPILLA","Reprobado",60
"856",13501,"MELIPILLA","Retirado",768
"857",13502,"ALHUÉ","Promovido",599
"858",13502,"ALHUÉ","Reprobado",3
"859",13502,"ALHUÉ","Retirado",35
"860",13503,"CURACAVÍ","Promovido",2653
"861",13503,"CURACAVÍ","Reprobado",30
"862",13503,"CURACAVÍ","Retirado",229
"863",13504,"MARÍA PINTO","Promovido",850
"864",13504,"MARÍA PINTO","Reprobado",4
"865",13504,"MARÍA PINTO","Retirado",43
"866",13505,"SAN PEDRO","Promovido",805
"867",13505,"SAN PEDRO","Reprobado",4
"868",13505,"SAN PEDRO","Retirado",42
"869",13601,"TALAGANTE","Promovido",6720
"870",13601,"TALAGANTE","Reprobado",72
"871",13601,"TALAGANTE","Retirado",510
"872",13602,"EL MONTE","Promovido",2601
"873",13602,"EL MONTE","Reprobado",8
"874",13602,"EL MONTE","Retirado",181
"875",13603,"ISLA DE MAIPO","Promovido",2585
"876",13603,"ISLA DE MAIPO","Reprobado",29
"877",13603,"ISLA DE MAIPO","Retirado",128
"878",13604,"PADRE HURTADO","Promovido",5696
"879",13604,"PADRE HURTADO","Reprobado",70
"880",13604,"PADRE HURTADO","Retirado",347
"881",13605,"PEÑAFLOR","Promovido",6183
"882",13605,"PEÑAFLOR","Reprobado",76
"883",13605,"PEÑAFLOR","Retirado",495
"884",14101,"VALDIVIA","Promovido",10680
"885",14101,"VALDIVIA","Reprobado",112
"886",14101,"VALDIVIA","Retirado",984
"887",14102,"CORRAL","Promovido",335
"888",14102,"CORRAL","Reprobado",4
"889",14102,"CORRAL","Retirado",17
"890",14103,"LANCO","Promovido",1171
"891",14103,"LANCO","Reprobado",7
"892",14103,"LANCO","Retirado",87
"893",14104,"LOS LAGOS","Promovido",1391
"894",14104,"LOS LAGOS","Reprobado",5
"895",14104,"LOS LAGOS","Retirado",144
"896",14105,"MÁFIL","Promovido",460
"897",14105,"MÁFIL","Reprobado",1
"898",14105,"MÁFIL","Retirado",73
"899",14106,"MARIQUINA","Promovido",1840
"900",14106,"MARIQUINA","Reprobado",28
"901",14106,"MARIQUINA","Retirado",221
"902",14107,"PAILLACO","Promovido",1432
"903",14107,"PAILLACO","Reprobado",9
"904",14107,"PAILLACO","Retirado",170
"905",14108,"PANGUIPULLI","Promovido",2720
"906",14108,"PANGUIPULLI","Reprobado",6
"907",14108,"PANGUIPULLI","Retirado",228
"908",14201,"LA UNIÓN","Promovido",2665
"909",14201,"LA UNIÓN","Reprobado",1
"910",14201,"LA UNIÓN","Retirado",204
"911",14202,"FUTRONO","Promovido",1349
"912",14202,"FUTRONO","Reprobado",3
"913",14202,"FUTRONO","Retirado",95
"914",14203,"LAGO RANCO","Promovido",748
"915",14203,"LAGO RANCO","Reprobado",12
"916",14203,"LAGO RANCO","Retirado",44
"917",14204,"RÍO BUENO","Promovido",2214
"918",14204,"RÍO BUENO","Reprobado",15
"919",14204,"RÍO BUENO","Retirado",180
"920",15101,"ARICA","Promovido",17754
"921",15101,"ARICA","Reprobado",267
"922",15101,"ARICA","Retirado",1802
"923",15102,"CAMARONES","Promovido",52
"924",15102,"CAMARONES","Retirado",7
"925",15201,"PUTRE","Promovido",106
"926",15201,"PUTRE","Retirado",10
"927",15202,"GENERAL LAGOS","Promovido",45
"928",15202,"GENERAL LAGOS","Retirado",5
"929",16101,"CHILLÁN","Promovido",13548
"930",16101,"CHILLÁN","Reprobado",106
"931",16101,"CHILLÁN","Retirado",1022
"932",16102,"BULNES","Promovido",1617
"933",16102,"BULNES","Reprobado",20
"934",16102,"BULNES","Retirado",108
"935",16103,"CHILLÁN VIEJO","Promovido",1397
"936",16103,"CHILLÁN VIEJO","Reprobado",20
"937",16103,"CHILLÁN VIEJO","Retirado",163
"938",16104,"EL CARMEN","Promovido",933
"939",16104,"EL CARMEN","Reprobado",3
"940",16104,"EL CARMEN","Retirado",50
"941",16105,"PEMUCO","Promovido",499
"942",16105,"PEMUCO","Retirado",20
"943",16106,"PINTO","Promovido",642
"944",16106,"PINTO","Reprobado",6
"945",16106,"PINTO","Retirado",31
"946",16106,"PINTO",NA,1
"947",16107,"QUILLÓN","Promovido",1220
"948",16107,"QUILLÓN","Reprobado",6
"949",16107,"QUILLÓN","Retirado",90
"950",16108,"SAN IGNACIO","Promovido",828
"951",16108,"SAN IGNACIO","Reprobado",6
"952",16108,"SAN IGNACIO","Retirado",57
"953",16109,"YUNGAY","Promovido",1308
"954",16109,"YUNGAY","Reprobado",13
"955",16109,"YUNGAY","Retirado",69
"956",16201,"QUIRIHUE","Promovido",732
"957",16201,"QUIRIHUE","Reprobado",3
"958",16201,"QUIRIHUE","Retirado",45
"959",16202,"COBQUECURA","Promovido",263
"960",16202,"COBQUECURA","Retirado",16
"961",16203,"COELEMU","Promovido",1198
"962",16203,"COELEMU","Retirado",42
"963",16204,"NINHUE","Promovido",317
"964",16204,"NINHUE","Retirado",14
"965",16205,"PORTEZUELO","Promovido",283
"966",16205,"PORTEZUELO","Reprobado",5
"967",16205,"PORTEZUELO","Retirado",28
"968",16206,"RANQUIL","Promovido",415
"969",16206,"RANQUIL","Reprobado",1
"970",16206,"RANQUIL","Retirado",20
"971",16207,"TREHUACO","Promovido",179
"972",16207,"TREHUACO","Retirado",9
"973",16301,"SAN CARLOS","Promovido",3488
"974",16301,"SAN CARLOS","Reprobado",28
"975",16301,"SAN CARLOS","Retirado",212
"976",16302,"COIHUECO","Promovido",1808
"977",16302,"COIHUECO","Reprobado",29
"978",16302,"COIHUECO","Retirado",99
"979",16303,"ÑIQUÉN","Promovido",687
"980",16303,"ÑIQUÉN","Reprobado",6
"981",16303,"ÑIQUÉN","Retirado",35
"982",16304,"SAN FABIÁN","Promovido",371
"983",16304,"SAN FABIÁN","Retirado",22
"984",16304,"SAN FABIÁN",NA,1
"985",16305,"SAN NICOLÁS","Promovido",1039
"986",16305,"SAN NICOLÁS","Reprobado",19
"987",16305,"SAN NICOLÁS","Retirado",67
