"","codigo_comuna","nombre_comuna","TipoEstablecimiento","n_estudiantes","promedio"
"50",4105,"PAIGUANO","Municipal",63,5.1
"51",4106,"VICUÑA","Municipal",233,5.1
"52",4106,"VICUÑA","Particular Subvencionado",334,5.5
"53",4201,"ILLAPEL","Municipal",598,5.1
"54",4201,"ILLAPEL","Particular Subvencionado",388,5.2
"55",4202,"CANELA","Municipal",188,5.1
"56",4203,"LOS VILOS","Municipal",195,5.1
"57",4203,"LOS VILOS","Particular Subvencionado",258,4.9
"58",4204,"SALAMANCA","Municipal",140,4.9
"59",4204,"SALAMANCA","Particular Subvencionado",557,5.2
"60",4301,"OVALLE","Corporación de Administración Delegada",206,4.8
"61",4301,"OVALLE","Municipal",1482,4.9
"62",4301,"OVALLE","Particular Pagado",131,5.3
"63",4301,"OVALLE","Particular Subvencionado",1608,5.2
"64",4302,"COMBARBALÁ","Municipal",222,5.2
"65",4302,"COMBARBALÁ","Particular Subvencionado",43,5.1
"66",4303,"MONTE PATRIA","Municipal",384,4.8
"67",4303,"MONTE PATRIA","Particular Subvencionado",136,5
"68",4304,"PUNITAQUI","Municipal",127,4.6
"69",4304,"PUNITAQUI","Particular Subvencionado",65,5.1
"70",4305,"RÍO HURTADO","Municipal",77,5.3
"71",5101,"VALPARAÍSO","Corporación de Administración Delegada",579,4.9
"72",5101,"VALPARAÍSO","Municipal",2881,5
"73",5101,"VALPARAÍSO","Particular Pagado",504,5.5
"74",5101,"VALPARAÍSO","Particular Subvencionado",3133,5.1
"75",5102,"CASABLANCA","Municipal",322,5.2
"76",5102,"CASABLANCA","Particular Pagado",11,5.5
"77",5102,"CASABLANCA","Particular Subvencionado",322,5.1
"78",5103,"CONCÓN","Municipal",124,4.8
"79",5103,"CONCÓN","Particular Pagado",321,5.9
"80",5103,"CONCÓN","Particular Subvencionado",564,5.3
"81",5104,"JUAN FERNÁNDEZ","Municipal",17,5.8
"82",5105,"PUCHUNCAVÍ","Municipal",269,5.3
"83",5107,"QUINTERO","Municipal",93,4.8
"84",5107,"QUINTERO","Particular Subvencionado",574,5
"85",5109,"VIÑA DEL MAR","Corporación de Administración Delegada",323,4.4
"86",5109,"VIÑA DEL MAR","Municipal",1193,4.8
"87",5109,"VIÑA DEL MAR","Particular Pagado",1754,5.6
"88",5109,"VIÑA DEL MAR","Particular Subvencionado",3875,5.2
"89",5201,"ISLA DE PASCUA","Municipal",102,5
"90",5201,"ISLA DE PASCUA","Particular Subvencionado",59,5.2
"91",5301,"LOS ANDES","Corporación de Administración Delegada",377,5.3
"92",5301,"LOS ANDES","Municipal",827,5.3
"93",5301,"LOS ANDES","Particular Pagado",222,5.8
"94",5301,"LOS ANDES","Particular Subvencionado",847,5
"95",5302,"CALLE LARGA","Municipal",82,4.6
"96",5302,"CALLE LARGA","Particular Pagado",48,6.1
"97",5302,"CALLE LARGA","Particular Subvencionado",158,5.2
"98",5303,"RINCONADA","Particular Subvencionado",62,4.8
"99",5304,"SAN ESTEBAN","Municipal",114,5.1
"100",5401,"LA LIGUA","Municipal",398,5
"101",5401,"LA LIGUA","Particular Subvencionado",486,5.2
"102",5402,"CABILDO","Municipal",463,4.9
"103",5402,"CABILDO","Particular Subvencionado",193,5.3
"104",5403,"PAPUDO","Municipal",91,4.9
"105",5403,"PAPUDO","Particular Subvencionado",39,5.2
"106",5404,"PETORCA","Municipal",114,5.3
"107",5404,"PETORCA","Particular Subvencionado",67,5.2
"108",5405,"ZAPALLAR","Municipal",129,4.6
"109",5405,"ZAPALLAR","Particular Subvencionado",59,5.7
"110",5501,"QUILLOTA","Municipal",709,5.1
"111",5501,"QUILLOTA","Particular Pagado",573,5.4
"112",5501,"QUILLOTA","Particular Subvencionado",1534,5.1
"113",5502,"CALERA","Corporación de Administración Delegada",393,4.8
"114",5502,"CALERA","Municipal",149,5
"115",5502,"CALERA","Particular Pagado",53,5.5
"116",5502,"CALERA","Particular Subvencionado",835,5.2
"117",5503,"HIJUELAS","Municipal",134,4.9
"118",5503,"HIJUELAS","Particular Subvencionado",141,5.1
"119",5504,"LA CRUZ","Municipal",45,5.2
"120",5504,"LA CRUZ","Particular Subvencionado",121,5
"121",5506,"NOGALES","Municipal",117,5
"122",5506,"NOGALES","Particular Subvencionado",427,5.1
"123",5601,"SAN ANTONIO","Municipal",750,5.2
"124",5601,"SAN ANTONIO","Particular Subvencionado",1756,5.1
"125",5602,"ALGARROBO","Municipal",148,5
"126",5602,"ALGARROBO","Particular Subvencionado",145,5.4
"127",5603,"CARTAGENA","Municipal",262,5.1
"128",5603,"CARTAGENA","Particular Subvencionado",262,5.3
"129",5604,"EL QUISCO","Municipal",132,5
"130",5604,"EL QUISCO","Particular Subvencionado",42,5.4
"131",5605,"EL TABO","Municipal",112,5.1
"132",5606,"SANTO DOMINGO","Municipal",136,5.1
"133",5606,"SANTO DOMINGO","Particular Subvencionado",159,5.4
"134",5701,"SAN FELIPE","Corporación de Administración Delegada",785,5
"135",5701,"SAN FELIPE","Municipal",434,5
"136",5701,"SAN FELIPE","Particular Pagado",273,5.6
"137",5701,"SAN FELIPE","Particular Subvencionado",1323,5.2
"138",5702,"CATEMU","Municipal",225,4.8
"139",5702,"CATEMU","Particular Subvencionado",141,4.7
"140",5703,"LLAILLAY","Municipal",255,4.9
"141",5703,"LLAILLAY","Particular Subvencionado",279,5
"142",5704,"PANQUEHUE","Municipal",88,5
"143",5704,"PANQUEHUE","Particular Pagado",51,5.8
"144",5705,"PUTAENDO","Municipal",99,4.8
"145",5705,"PUTAENDO","Particular Subvencionado",73,5
"146",5706,"SANTA MARÍA","Municipal",51,4.7
"147",5706,"SANTA MARÍA","Particular Subvencionado",157,5.3
"148",5801,"QUILPUÉ","Municipal",1170,4.9
"149",5801,"QUILPUÉ","Particular Pagado",190,5.2
"150",5801,"QUILPUÉ","Particular Subvencionado",2993,5.2
"151",5802,"LIMACHE","Municipal",412,4.9
"152",5802,"LIMACHE","Particular Pagado",37,5.3
"153",5802,"LIMACHE","Particular Subvencionado",506,5.2
"154",5803,"OLMUÉ","Municipal",156,4.9
"155",5803,"OLMUÉ","Particular Subvencionado",132,5.1
"156",5804,"VILLA ALEMANA","Municipal",585,5
"157",5804,"VILLA ALEMANA","Particular Pagado",412,5.6
"158",5804,"VILLA ALEMANA","Particular Subvencionado",2011,5.2
"159",6101,"RANCAGUA","Corporación de Administración Delegada",1431,4.7
"160",6101,"RANCAGUA","Municipal",2937,5.1
"161",6101,"RANCAGUA","Particular Pagado",904,5.5
"162",6101,"RANCAGUA","Particular Subvencionado",2452,5.1
"163",6102,"CODEGUA","Municipal",116,5.3
"164",6102,"CODEGUA","Particular Subvencionado",25,5.1
"165",6103,"COINCO","Municipal",70,5.2
"166",6104,"COLTAUCO","Municipal",174,4.9
"167",6104,"COLTAUCO","Particular Subvencionado",234,4.9
"168",6105,"DOÑIHUE","Municipal",189,4.9
"169",6105,"DOÑIHUE","Particular Subvencionado",182,5.6
"170",6106,"GRANEROS","Municipal",159,5.1
"171",6106,"GRANEROS","Particular Subvencionado",888,4.9
"172",6107,"LAS CABRAS","Municipal",368,5
"173",6107,"LAS CABRAS","Particular Subvencionado",265,5.4
"174",6108,"MACHALÍ","Municipal",180,4.7
"175",6108,"MACHALÍ","Particular Pagado",590,5.6
"176",6108,"MACHALÍ","Particular Subvencionado",619,5.2
"177",6109,"MALLOA","Municipal",156,5.1
"178",6110,"MOSTAZAL","Municipal",258,5.1
"179",6110,"MOSTAZAL","Particular Subvencionado",58,4.9
"180",6111,"OLIVAR","Municipal",233,4.9
"181",6111,"OLIVAR","Particular Subvencionado",155,4.7
"182",6112,"PEUMO","Municipal",149,5.3
"183",6112,"PEUMO","Particular Subvencionado",52,5
"184",6113,"PICHIDEGUA","Municipal",194,4.8
"185",6114,"QUINTA DE TILCOCO","Municipal",143,5.2
"186",6114,"QUINTA DE TILCOCO","Particular Subvencionado",148,5.4
"187",6115,"RENGO","Municipal",1123,4.8
"188",6115,"RENGO","Particular Subvencionado",359,5.2
"189",6116,"REQUÍNOA","Municipal",127,5.1
"190",6116,"REQUÍNOA","Particular Subvencionado",299,5.2
"191",6117,"SAN VICENTE","Municipal",939,5
"192",6117,"SAN VICENTE","Particular Subvencionado",648,5.4
"193",6201,"PICHILEMU","Municipal",294,4.8
"194",6201,"PICHILEMU","Particular Subvencionado",129,5.6
"195",6203,"LITUECHE","Municipal",109,4.9
"196",6204,"MARCHIHUE","Municipal",61,4.7
"197",6205,"NAVIDAD","Municipal",108,4.9
"198",6206,"PAREDONES","Municipal",68,5.2
"199",6301,"SAN FERNANDO","Corporación de Administración Delegada",1038,5.1
"200",6301,"SAN FERNANDO","Municipal",645,4.8
"201",6301,"SAN FERNANDO","Particular Pagado",215,5.6
"202",6301,"SAN FERNANDO","Particular Subvencionado",1012,5.2
"203",6302,"CHÉPICA","Municipal",185,5.4
"204",6303,"CHIMBARONGO","Municipal",395,5.1
"205",6303,"CHIMBARONGO","Particular Subvencionado",382,5.1
"206",6304,"LOLOL","Municipal",143,5.5
"207",6305,"NANCAGUA","Municipal",195,5.2
"208",6305,"NANCAGUA","Particular Subvencionado",87,5.5
"209",6306,"PALMILLA","Municipal",97,5
"210",6307,"PERALILLO","Municipal",209,5.2
"211",6308,"PLACILLA","Municipal",43,5
"212",6310,"SANTA CRUZ","Municipal",949,5
"213",6310,"SANTA CRUZ","Particular Pagado",43,5.5
"214",6310,"SANTA CRUZ","Particular Subvencionado",749,5.3
"215",7101,"TALCA","Municipal",3807,5.1
"216",7101,"TALCA","Particular Pagado",638,5.9
"217",7101,"TALCA","Particular Subvencionado",3778,5.2
"218",7102,"CONSTITUCIÓN","Corporación de Administración Delegada",332,4.7
"219",7102,"CONSTITUCIÓN","Municipal",385,4.6
"220",7102,"CONSTITUCIÓN","Particular Pagado",52,5.8
"221",7102,"CONSTITUCIÓN","Particular Subvencionado",516,5.5
"222",7103,"CUREPTO","Municipal",140,5.3
"223",7104,"EMPEDRADO","Municipal",92,5
"224",7105,"MAULE","Corporación de Administración Delegada",164,4.6
"225",7105,"MAULE","Municipal",41,5
"226",7105,"MAULE","Particular Subvencionado",315,5.2
"227",7106,"PELARCO","Municipal",58,4.7
"228",7107,"PENCAHUE","Municipal",73,5.1
"229",7108,"RÍO CLARO","Municipal",87,5
"230",7109,"SAN CLEMENTE","Municipal",266,5
"231",7109,"SAN CLEMENTE","Particular Subvencionado",84,5.5
"232",7201,"CAUQUENES","Municipal",1029,5.3
"233",7201,"CAUQUENES","Particular Subvencionado",130,5.2
"234",7202,"CHANCO","Municipal",126,5
"235",7203,"PELLUHUE","Municipal",183,5.3
"236",7301,"CURICÓ","Corporación de Administración Delegada",600,5.1
"237",7301,"CURICÓ","Municipal",917,5.2
"238",7301,"CURICÓ","Particular Pagado",345,5.4
"239",7301,"CURICÓ","Particular Subvencionado",3282,5.2
"240",7302,"HUALAÑÉ","Municipal",258,5.4
"241",7303,"LICANTÉN","Municipal",137,4.9
"242",7303,"LICANTÉN","Particular Subvencionado",13,5.8
"243",7304,"MOLINA","Corporación de Administración Delegada",164,4.8
"244",7304,"MOLINA","Municipal",444,5.1
"245",7304,"MOLINA","Particular Subvencionado",394,5.2
"246",7305,"RAUCO","Municipal",51,5.2
"247",7306,"ROMERAL","Municipal",135,5.1
"248",7306,"ROMERAL","Particular Subvencionado",104,5
"249",7307,"SAGRADA FAMILIA","Municipal",172,5
"250",7308,"TENO","Municipal",205,4.7
"251",7308,"TENO","Particular Subvencionado",496,5.3
"252",7309,"VICHUQUEN","Municipal",70,5.2
"253",7401,"LINARES","Municipal",1918,5.1
"254",7401,"LINARES","Particular Pagado",59,5.5
"255",7401,"LINARES","Particular Subvencionado",1496,5.2
"256",7402,"COLBÚN","Municipal",235,4.7
"257",7403,"LONGAVÍ","Municipal",243,5.2
"258",7403,"LONGAVÍ","Particular Subvencionado",91,5.2
"259",7404,"PARRAL","Municipal",419,5.1
"260",7404,"PARRAL","Particular Subvencionado",634,5.3
"261",7405,"RETIRO","Municipal",419,4.8
"262",7405,"RETIRO","Particular Subvencionado",95,4.9
"263",7406,"SAN JAVIER","Municipal",629,5
"264",7406,"SAN JAVIER","Particular Subvencionado",777,5.2
"265",7407,"VILLA ALEGRE","Municipal",79,5.1
"266",7407,"VILLA ALEGRE","Particular Subvencionado",99,5.1
"267",7408,"YERBAS BUENAS","Corporación de Administración Delegada",131,4.6
"268",7408,"YERBAS BUENAS","Municipal",100,5.4
"269",8101,"CONCEPCIÓN","Corporación de Administración Delegada",1564,5
"270",8101,"CONCEPCIÓN","Municipal",2020,5
"271",8101,"CONCEPCIÓN","Particular Pagado",912,5.5
"272",8101,"CONCEPCIÓN","Particular Subvencionado",3445,5.3
"273",8102,"CORONEL","Corporación de Administración Delegada",79,4.7
"274",8102,"CORONEL","Municipal",1540,5.1
"275",8102,"CORONEL","Particular Pagado",65,5.4
"276",8102,"CORONEL","Particular Subvencionado",1506,5.2
"277",8103,"CHIGUAYANTE","Municipal",325,4.9
"278",8103,"CHIGUAYANTE","Particular Pagado",246,5.5
"279",8103,"CHIGUAYANTE","Particular Subvencionado",1572,5.1
"280",8104,"FLORIDA","Municipal",187,5.1
"281",8105,"HUALQUI","Municipal",274,5.1
"282",8105,"HUALQUI","Particular Subvencionado",55,5.2
"283",8106,"LOTA","Municipal",681,5
"284",8106,"LOTA","Particular Subvencionado",463,5.5
"285",8107,"PENCO","Municipal",361,5.1
"286",8107,"PENCO","Particular Subvencionado",150,5.2
"287",8108,"SAN PEDRO DE LA PAZ","Municipal",222,4.8
"288",8108,"SAN PEDRO DE LA PAZ","Particular Pagado",544,5.7
"289",8108,"SAN PEDRO DE LA PAZ","Particular Subvencionado",1846,5.2
"290",8109,"SANTA JUANA","Municipal",215,5
"291",8109,"SANTA JUANA","Particular Subvencionado",102,5.2
"292",8110,"TALCAHUANO","Municipal",1493,4.8
"293",8110,"TALCAHUANO","Particular Pagado",173,5.5
"294",8110,"TALCAHUANO","Particular Subvencionado",1714,5.3
"295",8111,"TOMÉ","Corporación de Administración Delegada",277,5.1
"296",8111,"TOMÉ","Municipal",1102,5.3
"297",8111,"TOMÉ","Particular Subvencionado",26,5.7
"298",8112,"HUALPÉN","Corporación de Administración Delegada",354,4.9
"299",8112,"HUALPÉN","Municipal",308,5.2
"300",8112,"HUALPÉN","Particular Pagado",320,5.7
"301",8112,"HUALPÉN","Particular Subvencionado",359,5.4
"302",8201,"LEBU","Municipal",744,5.3
"303",8202,"ARAUCO","Municipal",566,5.3
"304",8202,"ARAUCO","Particular Pagado",40,5.6
"305",8202,"ARAUCO","Particular Subvencionado",346,5.1
"306",8203,"CAÑETE","Municipal",670,5.3
"307",8203,"CAÑETE","Particular Subvencionado",600,5.1
"308",8204,"CONTULMO","Municipal",144,5.2
"309",8205,"CURANILAHUE","Municipal",623,5.2
"310",8205,"CURANILAHUE","Particular Subvencionado",305,5
"311",8206,"LOS ÁLAMOS","Municipal",348,5.1
"312",8206,"LOS ÁLAMOS","Particular Subvencionado",183,5.3
"313",8207,"TIRÚA","Municipal",122,5
"314",8301,"LOS ÁNGELES","Corporación de Administración Delegada",205,5
"315",8301,"LOS ÁNGELES","Municipal",2624,5
"316",8301,"LOS ÁNGELES","Particular Pagado",351,5.5
"317",8301,"LOS ÁNGELES","Particular Subvencionado",3150,5.1
"318",8302,"ANTUCO","Municipal",87,5.1
"319",8303,"CABRERO","Municipal",623,5.4
"320",8303,"CABRERO","Particular Subvencionado",90,5.5
"321",8304,"LAJA","Municipal",586,5.4
"322",8304,"LAJA","Particular Pagado",4,4.7
"323",8304,"LAJA","Particular Subvencionado",99,4.9
"324",8305,"MULCHÉN","Municipal",740,5
"325",8306,"NACIMIENTO","Municipal",460,5.1
"326",8306,"NACIMIENTO","Particular Subvencionado",329,5.3
"327",8307,"NEGRETE","Municipal",116,4.9
"328",8307,"NEGRETE","Particular Subvencionado",42,4.7
"329",8308,"QUILACO","Municipal",35,5
"330",8309,"QUILLECO","Municipal",135,4.8
"331",8309,"QUILLECO","Particular Subvencionado",21,5.4
"332",8310,"SAN ROSENDO","Municipal",38,4.9
"333",8311,"SANTA BÁRBARA","Municipal",182,4.8
"334",8311,"SANTA BÁRBARA","Particular Subvencionado",141,5.3
"335",8312,"TUCAPEL","Municipal",174,4.9
"336",8312,"TUCAPEL","Particular Subvencionado",85,5.4
"337",8313,"YUMBEL","Municipal",322,5.1
"338",8313,"YUMBEL","Particular Subvencionado",221,5.7
"339",8314,"ALTO BIOBÍO","Municipal",62,5.3
"340",9101,"TEMUCO","Corporación de Administración Delegada",333,4.9
"341",9101,"TEMUCO","Municipal",2188,5.1
"342",9101,"TEMUCO","Particular Pagado",640,5.5
"343",9101,"TEMUCO","Particular Subvencionado",6218,5
"344",9102,"CARAHUE","Particular Subvencionado",164,5.1
"345",9102,"CARAHUE","Servicio Local de Educación",529,5.1
"346",9103,"CUNCO","Municipal",230,5.1
"347",9103,"CUNCO","Particular Subvencionado",230,5
"348",9104,"CURARREHUE","Municipal",73,5
"349",9105,"FREIRE","Municipal",231,5.1
"350",9105,"FREIRE","Particular Subvencionado",139,4.9
"351",9106,"GALVARINO","Municipal",167,5.1
"352",9106,"GALVARINO","Particular Subvencionado",68,4.8
"353",9107,"GORBEA","Municipal",141,5.1
"354",9108,"LAUTARO","Municipal",779,5.1
"355",9109,"LONCOCHE","Municipal",361,5.1
"356",9109,"LONCOCHE","Particular Subvencionado",144,5.5
"357",9110,"MELIPEUCO","Municipal",66,5
"358",9110,"MELIPEUCO","Particular Subvencionado",43,4.9
"359",9111,"NUEVA IMPERIAL","Corporación de Administración Delegada",200,4.6
"360",9111,"NUEVA IMPERIAL","Particular Subvencionado",514,5.1
"361",9111,"NUEVA IMPERIAL","Servicio Local de Educación",363,4.8
"362",9112,"PADRE LAS CASAS","Particular Subvencionado",975,4.8
"363",9113,"PERQUENCO","Municipal",136,4.9
"364",9113,"PERQUENCO","Particular Subvencionado",66,4.4
"365",9114,"PITRUFQUÉN","Municipal",254,5.3
"366",9114,"PITRUFQUÉN","Particular Subvencionado",942,5.1
"367",9115,"PUCÓN","Municipal",266,5.3
"368",9115,"PUCÓN","Particular Subvencionado",472,5.2
"369",9116,"SAAVEDRA","Particular Subvencionado",48,4.5
"370",9116,"SAAVEDRA","Servicio Local de Educación",100,4.8
"371",9117,"TEODORO SCHMIDT","Particular Subvencionado",40,5.1
"372",9117,"TEODORO SCHMIDT","Servicio Local de Educación",104,4.8
"373",9118,"TOLTÉN","Servicio Local de Educación",178,5
"374",9119,"VILCÚN","Municipal",276,4.8
"375",9119,"VILCÚN","Particular Subvencionado",315,5
"376",9120,"VILLARRICA","Municipal",604,5.2
"377",9120,"VILLARRICA","Particular Pagado",62,5.7
"378",9120,"VILLARRICA","Particular Subvencionado",1439,5.2
"379",9121,"CHOLCHOL","Municipal",46,4.7
"380",9121,"CHOLCHOL","Particular Subvencionado",331,5.1
"381",9201,"ANGOL","Corporación de Administración Delegada",275,4.4
"382",9201,"ANGOL","Municipal",1025,5.1
"383",9201,"ANGOL","Particular Pagado",43,5.8
"384",9201,"ANGOL","Particular Subvencionado",514,5.1
"385",9202,"COLLIPULLI","Municipal",403,5
"386",9202,"COLLIPULLI","Particular Subvencionado",202,5.2
"387",9203,"CURACAUTÍN","Corporación de Administración Delegada",170,4.8
"388",9203,"CURACAUTÍN","Municipal",280,5
"389",9204,"ERCILLA","Municipal",45,5.1
"390",9205,"LONQUIMAY","Municipal",225,5.2
"391",9206,"LOS SAUCES","Municipal",158,4.9
"392",9207,"LUMACO","Municipal",93,5
"393",9208,"PURÉN","Municipal",247,5.1
"394",9209,"RENAICO","Municipal",168,4.9
"395",9210,"TRAIGUÉN","Municipal",321,5.4
"396",9210,"TRAIGUÉN","Particular Subvencionado",254,5
"397",9211,"VICTORIA","Municipal",675,5.1
"398",9211,"VICTORIA","Particular Subvencionado",443,5.2
"399",10101,"PUERTO MONTT","Municipal",2643,4.9
"400",10101,"PUERTO MONTT","Particular Pagado",445,5.7
"401",10101,"PUERTO MONTT","Particular Subvencionado",3697,5.1
"402",10102,"CALBUCO","Municipal",581,4.9
"403",10102,"CALBUCO","Particular Subvencionado",188,5.4
"404",10103,"COCHAMÓ","Municipal",74,4.7
"405",10104,"FRESIA","Municipal",204,5.1
"406",10104,"FRESIA","Particular Subvencionado",101,5.1
"407",10105,"FRUTILLAR","Municipal",456,4.8
"408",10105,"FRUTILLAR","Particular Pagado",32,5.9
"409",10105,"FRUTILLAR","Particular Subvencionado",68,5.2
"410",10106,"LOS MUERMOS","Municipal",245,5
"411",10106,"LOS MUERMOS","Particular Subvencionado",274,5.4
"412",10107,"LLANQUIHUE","Municipal",183,4.8
"413",10107,"LLANQUIHUE","Particular Subvencionado",62,5.2
"414",10108,"MAULLIN","Municipal",213,5.1
"415",10109,"PUERTO VARAS","Municipal",381,5.2
"416",10109,"PUERTO VARAS","Particular Pagado",342,5.7
"417",10109,"PUERTO VARAS","Particular Subvencionado",688,4.9
"418",10201,"CASTRO","Municipal",1258,5.1
"419",10201,"CASTRO","Particular Subvencionado",460,5.4
"420",10202,"ANCUD","Municipal",399,5.2
"421",10202,"ANCUD","Particular Subvencionado",838,5.1
"422",10203,"CHONCHI","Municipal",120,4.9
"423",10203,"CHONCHI","Particular Subvencionado",459,4.9
"424",10204,"CURACO DE VÉLEZ","Municipal",116,5.1
"425",10205,"DALCAHUE","Municipal",164,5
"426",10207,"QUEILÉN","Municipal",100,5.1
"427",10208,"QUELLÓN","Municipal",561,4.9
"428",10208,"QUELLÓN","Particular Subvencionado",181,5.3
"429",10209,"QUEMCHI","Municipal",81,5.2
"430",10210,"QUINCHAO","Municipal",261,5.1
"431",10210,"QUINCHAO","Particular Subvencionado",115,5.2
"432",10301,"OSORNO","Municipal",2167,4.8
"433",10301,"OSORNO","Particular Pagado",544,5.5
"434",10301,"OSORNO","Particular Subvencionado",1823,5.2
"435",10302,"PUERTO OCTAY","Municipal",93,4.8
"436",10302,"PUERTO OCTAY","Particular Subvencionado",59,5.2
"437",10303,"PURRANQUE","Municipal",216,4.7
"438",10303,"PURRANQUE","Particular Subvencionado",316,5.2
"439",10304,"PUYEHUE","Municipal",100,4.9
"440",10304,"PUYEHUE","Particular Subvencionado",176,4.9
"441",10305,"RÍO NEGRO","Corporación de Administración Delegada",197,5
"442",10305,"RÍO NEGRO","Municipal",122,5
"443",10305,"RÍO NEGRO","Particular Subvencionado",74,5.3
"444",10306,"SAN JUAN DE LA COSTA","Municipal",38,5
"445",10306,"SAN JUAN DE LA COSTA","Particular Subvencionado",47,5
"446",10307,"SAN PABLO","Municipal",140,5.1
"447",10307,"SAN PABLO","Particular Subvencionado",38,4.8
"448",10401,"CHAITÉN","Municipal",91,5.2
"449",10402,"FUTALEUFÚ","Municipal",50,5.4
"450",10403,"HUALAIHUÉ","Municipal",194,5.2
"451",10403,"HUALAIHUÉ","Particular Subvencionado",58,5
"452",10404,"PALENA","Municipal",41,5.2
"453",11101,"COYHAIQUE","Corporación de Administración Delegada",73,4.7
"454",11101,"COYHAIQUE","Municipal",365,5.1
"455",11101,"COYHAIQUE","Particular Subvencionado",1219,5.2
"456",11201,"AYSÉN","Municipal",231,5
"457",11201,"AYSÉN","Particular Subvencionado",335,5.3
"458",11202,"CISNES","Municipal",101,5.2
"459",11203,"GUAITECAS","Municipal",37,5.1
"460",11301,"COCHRANE","Municipal",101,4.7
"461",11302,"O'HIGGINS","Municipal",2,5.6
"462",11401,"CHILE CHICO","Municipal",104,5.1
"463",11402,"RÍO IBÁÑEZ","Municipal",25,5.6
"464",12101,"PUNTA ARENAS","Municipal",1480,5.1
"465",12101,"PUNTA ARENAS","Particular Pagado",509,5.5
"466",12101,"PUNTA ARENAS","Particular Subvencionado",1270,5.2
"467",12201,"CABO DE HORNOS","Municipal",50,5.9
"468",12301,"PORVENIR","Municipal",125,5.2
"469",12401,"NATALES","Municipal",284,5
"470",12401,"NATALES","Particular Subvencionado",270,5.6
"471",13101,"SANTIAGO","Corporación de Administración Delegada",2152,4.9
"472",13101,"SANTIAGO","Municipal",6840,5.1
"473",13101,"SANTIAGO","Particular Pagado",1319,5.7
"474",13101,"SANTIAGO","Particular Subvencionado",6178,5.1
"475",13102,"CERRILLOS","Municipal",84,4.8
"476",13102,"CERRILLOS","Particular Subvencionado",1292,4.9
"477",13103,"CERRO NAVIA","Particular Subvencionado",637,4.9
"478",13103,"CERRO NAVIA","Servicio Local de Educación",321,4.8
"479",13104,"CONCHALÍ","Municipal",505,4.8
"480",13104,"CONCHALÍ","Particular Subvencionado",769,5
"481",13105,"EL BOSQUE","Municipal",368,4.9
"482",13105,"EL BOSQUE","Particular Pagado",103,5.6
