"","codigo_comuna","nombre_comuna","TipoEstablecimiento","n_estudiantes","promedio"
"581",13303,"TILTIL","Particular Subvencionado",95,5.2
"582",13401,"SAN BERNARDO","Corporación de Administración Delegada",587,5
"583",13401,"SAN BERNARDO","Municipal",1532,4.9
"584",13401,"SAN BERNARDO","Particular Pagado",454,5.5
"585",13401,"SAN BERNARDO","Particular Subvencionado",4108,5.2
"586",13402,"BUIN","Municipal",1159,5.1
"587",13402,"BUIN","Particular Pagado",479,5.7
"588",13402,"BUIN","Particular Subvencionado",933,5.1
"589",13403,"CALERA DE TANGO","Municipal",128,5.5
"590",13403,"CALERA DE TANGO","Particular Pagado",305,5.8
"591",13403,"CALERA DE TANGO","Particular Subvencionado",164,5.1
"592",13404,"PAINE","Municipal",774,5
"593",13404,"PAINE","Particular Pagado",50,5.7
"594",13404,"PAINE","Particular Subvencionado",1066,5.3
"595",13501,"MELIPILLA","Municipal",1034,5.2
"596",13501,"MELIPILLA","Particular Pagado",259,5.7
"597",13501,"MELIPILLA","Particular Subvencionado",2258,5.1
"598",13502,"ALHUÉ","Municipal",100,4.9
"599",13503,"CURACAVÍ","Municipal",359,5.2
"600",13503,"CURACAVÍ","Particular Pagado",32,5.6
"601",13503,"CURACAVÍ","Particular Subvencionado",401,5.3
"602",13504,"MARÍA PINTO","Municipal",218,5
"603",13505,"SAN PEDRO","Municipal",155,5.1
"604",13601,"TALAGANTE","Municipal",969,5.4
"605",13601,"TALAGANTE","Particular Pagado",379,5.7
"606",13601,"TALAGANTE","Particular Subvencionado",2246,5.2
"607",13602,"EL MONTE","Municipal",123,5
"608",13602,"EL MONTE","Particular Subvencionado",165,5.1
"609",13603,"ISLA DE MAIPO","Municipal",371,4.9
"610",13603,"ISLA DE MAIPO","Particular Subvencionado",334,5
"611",13604,"PADRE HURTADO","Municipal",177,4.9
"612",13604,"PADRE HURTADO","Particular Pagado",177,5.5
"613",13604,"PADRE HURTADO","Particular Subvencionado",1297,5
"614",13605,"PEÑAFLOR","Municipal",229,4.6
"615",13605,"PEÑAFLOR","Particular Pagado",141,5.2
"616",13605,"PEÑAFLOR","Particular Subvencionado",1450,5.1
"617",14101,"VALDIVIA","Municipal",2129,5.1
"618",14101,"VALDIVIA","Particular Pagado",373,5.9
"619",14101,"VALDIVIA","Particular Subvencionado",1608,5.4
"620",14102,"CORRAL","Municipal",105,5.2
"621",14103,"LANCO","Municipal",311,5.1
"622",14103,"LANCO","Particular Subvencionado",173,5.2
"623",14104,"LOS LAGOS","Municipal",342,5
"624",14105,"MÁFIL","Municipal",72,5.2
"625",14105,"MÁFIL","Particular Subvencionado",115,5.2
"626",14106,"MARIQUINA","Municipal",145,4.7
"627",14106,"MARIQUINA","Particular Subvencionado",376,5.2
"628",14107,"PAILLACO","Municipal",438,5.4
"629",14107,"PAILLACO","Particular Subvencionado",185,5.1
"630",14108,"PANGUIPULLI","Municipal",420,5.3
"631",14108,"PANGUIPULLI","Particular Subvencionado",772,5.1
"632",14201,"LA UNIÓN","Municipal",522,5.2
"633",14201,"LA UNIÓN","Particular Pagado",35,5.8
"634",14201,"LA UNIÓN","Particular Subvencionado",836,5
"635",14202,"FUTRONO","Municipal",187,5.4
"636",14202,"FUTRONO","Particular Subvencionado",314,5.3
"637",14203,"LAGO RANCO","Municipal",182,5.2
"638",14204,"RÍO BUENO","Municipal",409,5
"639",14204,"RÍO BUENO","Particular Subvencionado",195,5.5
"640",15101,"ARICA","Particular Pagado",260,5.5
"641",15101,"ARICA","Particular Subvencionado",3689,5.3
"642",15101,"ARICA","Servicio Local de Educación",2333,5.3
"643",15102,"CAMARONES","Servicio Local de Educación",8,4.4
"644",15201,"PUTRE","Servicio Local de Educación",30,4.8
"645",16101,"CHILLÁN","Corporación de Administración Delegada",1119,5.1
"646",16101,"CHILLÁN","Municipal",707,5.3
"647",16101,"CHILLÁN","Particular Pagado",103,5.8
"648",16101,"CHILLÁN","Particular Subvencionado",4009,5.3
"649",16102,"BULNES","Municipal",326,5.2
"650",16102,"BULNES","Particular Subvencionado",325,5.3
"651",16103,"CHILLÁN VIEJO","Municipal",89,5.3
"652",16103,"CHILLÁN VIEJO","Particular Subvencionado",297,5.2
"653",16104,"EL CARMEN","Municipal",337,5.1
"654",16105,"PEMUCO","Municipal",119,5.2
"655",16106,"PINTO","Municipal",178,4.9
"656",16106,"PINTO","Particular Subvencionado",120,5.8
"657",16107,"QUILLÓN","Municipal",149,5.2
"658",16107,"QUILLÓN","Particular Subvencionado",120,5
"659",16108,"SAN IGNACIO","Municipal",188,5.3
"660",16108,"SAN IGNACIO","Particular Subvencionado",122,5.3
"661",16109,"YUNGAY","Municipal",264,5.1
"662",16109,"YUNGAY","Particular Subvencionado",239,5.5
"663",16201,"QUIRIHUE","Municipal",239,5.6
"664",16201,"QUIRIHUE","Particular Subvencionado",49,5.1
"665",16202,"COBQUECURA","Municipal",62,5.4
"666",16203,"COELEMU","Municipal",386,5.6
"667",16203,"COELEMU","Particular Subvencionado",71,5.3
"668",16204,"NINHUE","Municipal",107,5.2
"669",16205,"PORTEZUELO","Municipal",57,5.1
"670",16205,"PORTEZUELO","Particular Subvencionado",44,5.7
"671",16206,"RANQUIL","Municipal",111,4.8
"672",16207,"TREHUACO","Municipal",136,5.4
"673",16301,"SAN CARLOS","Municipal",527,5.1
"674",16301,"SAN CARLOS","Particular Subvencionado",989,5.4
"675",16302,"COIHUECO","Municipal",248,4.9
"676",16302,"COIHUECO","Particular Subvencionado",130,5.3
"677",16303,"ÑIQUÉN","Municipal",127,5.5
"678",16304,"SAN FABIÁN","Municipal",101,5.5
"679",16305,"SAN NICOLÁS","Municipal",610,5.3
