"","codigo_comuna","nombre_comuna","TipoEstablecimiento","n_estudiantes","promedio"
"203",6301,"SAN FERNANDO","Particular Subvencionado",1081,5.2
"204",6302,"CHÉPICA","Municipal",212,4.4
"205",6303,"CHIMBARONGO","Municipal",416,5.2
"206",6303,"CHIMBARONGO","Particular Subvencionado",386,5.1
"207",6304,"LOLOL","Municipal",152,5.1
"208",6305,"NANCAGUA","Municipal",195,5
"209",6305,"NANCAGUA","Particular Subvencionado",87,5.2
"210",6306,"PALMILLA","Municipal",77,5.3
"211",6307,"PERALILLO","Municipal",183,5.5
"212",6308,"PLACILLA","Municipal",32,4.6
"213",6310,"SANTA CRUZ","Municipal",905,5.1
"214",6310,"SANTA CRUZ","Particular Pagado",41,2.9
"215",6310,"SANTA CRUZ","Particular Subvencionado",767,5.6
"216",7101,"TALCA","Municipal",3665,5.2
"217",7101,"TALCA","Particular Pagado",634,4.8
"218",7101,"TALCA","Particular Subvencionado",3990,5.4
"219",7102,"CONSTITUCIÓN","Corporación de Administración Delegada",344,4.3
"220",7102,"CONSTITUCIÓN","Municipal",430,4.5
"221",7102,"CONSTITUCIÓN","Particular Pagado",51,5.7
"222",7102,"CONSTITUCIÓN","Particular Subvencionado",513,5.2
"223",7103,"CUREPTO","Municipal",154,5.5
"224",7104,"EMPEDRADO","Municipal",63,4.7
"225",7105,"MAULE","Corporación de Administración Delegada",182,5.1
"226",7105,"MAULE","Municipal",52,4.7
"227",7105,"MAULE","Particular Subvencionado",371,5.3
"228",7106,"PELARCO","Municipal",63,4.6
"229",7107,"PENCAHUE","Municipal",46,5.2
"230",7108,"RÍO CLARO","Municipal",90,5
"231",7109,"SAN CLEMENTE","Municipal",295,5.3
"232",7109,"SAN CLEMENTE","Particular Subvencionado",87,4.9
"233",7201,"CAUQUENES","Municipal",1043,5.2
"234",7201,"CAUQUENES","Particular Subvencionado",157,5.9
"235",7202,"CHANCO","Municipal",114,5.1
"236",7203,"PELLUHUE","Municipal",201,5.4
"237",7301,"CURICÓ","Corporación de Administración Delegada",600,4.3
"238",7301,"CURICÓ","Municipal",986,5
"239",7301,"CURICÓ","Particular Pagado",362,3.6
"240",7301,"CURICÓ","Particular Subvencionado",3355,4.9
"241",7302,"HUALAÑÉ","Municipal",236,5.3
"242",7303,"LICANTÉN","Municipal",142,5.3
"243",7303,"LICANTÉN","Particular Subvencionado",34,5.6
"244",7304,"MOLINA","Corporación de Administración Delegada",162,4.9
"245",7304,"MOLINA","Municipal",466,4.8
"246",7304,"MOLINA","Particular Subvencionado",412,5.2
"247",7305,"RAUCO","Municipal",62,5.3
"248",7306,"ROMERAL","Municipal",129,4.4
"249",7306,"ROMERAL","Particular Subvencionado",91,4.9
"250",7307,"SAGRADA FAMILIA","Municipal",203,4.9
"251",7308,"TENO","Municipal",190,4.6
"252",7308,"TENO","Particular Subvencionado",503,5.5
"253",7309,"VICHUQUEN","Municipal",70,5.4
"254",7401,"LINARES","Municipal",1999,5.3
"255",7401,"LINARES","Particular Pagado",60,5.9
"256",7401,"LINARES","Particular Subvencionado",1572,5.4
"257",7402,"COLBÚN","Municipal",255,4.8
"258",7403,"LONGAVÍ","Municipal",242,4.8
"259",7403,"LONGAVÍ","Particular Subvencionado",93,4.7
"260",7404,"PARRAL","Municipal",441,5.3
"261",7404,"PARRAL","Particular Subvencionado",642,5.6
"262",7405,"RETIRO","Municipal",432,4.6
"263",7405,"RETIRO","Particular Subvencionado",107,5.2
"264",7406,"SAN JAVIER","Municipal",662,5.3
"265",7406,"SAN JAVIER","Particular Subvencionado",815,5.2
"266",7407,"VILLA ALEGRE","Municipal",89,4.9
"267",7407,"VILLA ALEGRE","Particular Subvencionado",87,4.9
"268",7408,"YERBAS BUENAS","Corporación de Administración Delegada",128,5
"269",7408,"YERBAS BUENAS","Municipal",94,5.3
"270",8101,"CONCEPCIÓN","Corporación de Administración Delegada",1296,5.2
"271",8101,"CONCEPCIÓN","Particular Pagado",873,5.7
"272",8101,"CONCEPCIÓN","Particular Subvencionado",3637,5.4
"273",8101,"CONCEPCIÓN","Servicio Local de Educación",1822,5.3
"274",8102,"CORONEL","Corporación de Administración Delegada",93,5.2
"275",8102,"CORONEL","Municipal",1602,5.6
"276",8102,"CORONEL","Particular Subvencionado",1593,5.4
"277",8103,"CHIGUAYANTE","Particular Pagado",222,5.5
"278",8103,"CHIGUAYANTE","Particular Subvencionado",1732,5
"279",8103,"CHIGUAYANTE","Servicio Local de Educación",310,4.8
"280",8104,"FLORIDA","Servicio Local de Educación",215,5.4
"281",8105,"HUALQUI","Particular Subvencionado",73,5.5
"282",8105,"HUALQUI","Servicio Local de Educación",265,5.8
"283",8106,"LOTA","Municipal",720,5.5
"284",8106,"LOTA","Particular Subvencionado",494,5.8
"285",8107,"PENCO","Municipal",390,5.1
"286",8107,"PENCO","Particular Subvencionado",147,5.2
"287",8108,"SAN PEDRO DE LA PAZ","Municipal",296,5.3
"288",8108,"SAN PEDRO DE LA PAZ","Particular Pagado",565,5
"289",8108,"SAN PEDRO DE LA PAZ","Particular Subvencionado",1962,5.3
"290",8109,"SANTA JUANA","Municipal",248,5.2
"291",8109,"SANTA JUANA","Particular Subvencionado",100,4.8
"292",8110,"TALCAHUANO","Municipal",1437,5.2
"293",8110,"TALCAHUANO","Particular Pagado",175,4.5
"294",8110,"TALCAHUANO","Particular Subvencionado",1775,5.8
"295",8111,"TOMÉ","Corporación de Administración Delegada",219,5
"296",8111,"TOMÉ","Municipal",1043,5.4
"297",8111,"TOMÉ","Particular Subvencionado",94,5.6
"298",8112,"HUALPÉN","Corporación de Administración Delegada",378,5.3
"299",8112,"HUALPÉN","Municipal",291,5.5
"300",8112,"HUALPÉN","Particular Pagado",329,5.7
"301",8112,"HUALPÉN","Particular Subvencionado",338,5.7
"302",8201,"LEBU","Municipal",694,5.3
"303",8202,"ARAUCO","Municipal",532,4.8
"304",8202,"ARAUCO","Particular Pagado",34,5.6
"305",8202,"ARAUCO","Particular Subvencionado",405,5.3
"306",8203,"CAÑETE","Municipal",656,5.4
"307",8203,"CAÑETE","Particular Subvencionado",609,5.3
"308",8204,"CONTULMO","Municipal",171,5.5
"309",8205,"CURANILAHUE","Municipal",618,5.7
"310",8205,"CURANILAHUE","Particular Subvencionado",294,5
"311",8206,"LOS ÁLAMOS","Municipal",364,5.5
"312",8206,"LOS ÁLAMOS","Particular Subvencionado",255,5.3
"313",8207,"TIRÚA","Municipal",128,4.9
"314",8301,"LOS ÁNGELES","Corporación de Administración Delegada",271,5.4
"315",8301,"LOS ÁNGELES","Municipal",2637,5.1
"316",8301,"LOS ÁNGELES","Particular Pagado",351,5.6
"317",8301,"LOS ÁNGELES","Particular Subvencionado",3335,5.4
"318",8302,"ANTUCO","Municipal",81,5.6
"319",8303,"CABRERO","Municipal",618,5.4
"320",8303,"CABRERO","Particular Subvencionado",151,5.9
"321",8304,"LAJA","Municipal",564,5.1
"322",8304,"LAJA","Particular Pagado",30,5.7
"323",8304,"LAJA","Particular Subvencionado",98,5.5
"324",8305,"MULCHÉN","Municipal",790,4.8
"325",8306,"NACIMIENTO","Municipal",454,5.5
"326",8306,"NACIMIENTO","Particular Subvencionado",346,5.5
"327",8307,"NEGRETE","Municipal",136,5.2
"328",8307,"NEGRETE","Particular Subvencionado",42,4.7
"329",8308,"QUILACO","Municipal",31,4.5
"330",8309,"QUILLECO","Municipal",135,5.2
"331",8310,"SAN ROSENDO","Municipal",47,4.3
"332",8311,"SANTA BÁRBARA","Municipal",178,5.1
"333",8311,"SANTA BÁRBARA","Particular Subvencionado",161,5.2
"334",8312,"TUCAPEL","Municipal",180,5.2
"335",8312,"TUCAPEL","Particular Subvencionado",89,5.8
"336",8313,"YUMBEL","Municipal",267,5.4
"337",8313,"YUMBEL","Particular Subvencionado",276,5.7
"338",8314,"ALTO BIOBÍO","Municipal",75,5.3
"339",9101,"TEMUCO","Corporación de Administración Delegada",388,4.9
"340",9101,"TEMUCO","Municipal",2322,5.5
"341",9101,"TEMUCO","Particular Pagado",653,5.9
"342",9101,"TEMUCO","Particular Subvencionado",6457,5.3
"343",9102,"CARAHUE","Particular Subvencionado",190,5.2
"344",9102,"CARAHUE","Servicio Local de Educación",617,4.9
"345",9103,"CUNCO","Municipal",260,4.6
"346",9103,"CUNCO","Particular Subvencionado",242,5.1
"347",9104,"CURARREHUE","Municipal",64,5
"348",9105,"FREIRE","Municipal",223,4.9
"349",9105,"FREIRE","Particular Subvencionado",124,5.1
"350",9106,"GALVARINO","Municipal",209,5.2
"351",9106,"GALVARINO","Particular Subvencionado",73,4.5
"352",9107,"GORBEA","Municipal",147,5
"353",9108,"LAUTARO","Municipal",836,5.4
"354",9109,"LONCOCHE","Municipal",401,5.2
"355",9109,"LONCOCHE","Particular Subvencionado",141,5.4
"356",9110,"MELIPEUCO","Municipal",78,5
"357",9110,"MELIPEUCO","Particular Subvencionado",41,5.8
"358",9111,"NUEVA IMPERIAL","Corporación de Administración Delegada",212,3.9
"359",9111,"NUEVA IMPERIAL","Particular Subvencionado",497,5.1
"360",9111,"NUEVA IMPERIAL","Servicio Local de Educación",359,5.5
"361",9112,"PADRE LAS CASAS","Particular Subvencionado",957,4.7
"362",9113,"PERQUENCO","Municipal",133,4.6
"363",9113,"PERQUENCO","Particular Subvencionado",65,4.9
"364",9114,"PITRUFQUÉN","Municipal",257,5
"365",9114,"PITRUFQUÉN","Particular Subvencionado",999,5.1
"366",9115,"PUCÓN","Municipal",296,5.5
"367",9115,"PUCÓN","Particular Subvencionado",480,5.2
"368",9116,"SAAVEDRA","Particular Subvencionado",33,5.7
"369",9116,"SAAVEDRA","Servicio Local de Educación",87,3.7
"370",9117,"TEODORO SCHMIDT","Particular Subvencionado",42,5.2
"371",9117,"TEODORO SCHMIDT","Servicio Local de Educación",130,4.6
"372",9118,"TOLTÉN","Servicio Local de Educación",165,4.6
"373",9119,"VILCÚN","Municipal",273,5.1
"374",9119,"VILCÚN","Particular Subvencionado",320,5.1
"375",9120,"VILLARRICA","Municipal",615,5.1
"376",9120,"VILLARRICA","Particular Pagado",60,5.6
"377",9120,"VILLARRICA","Particular Subvencionado",1455,5.3
"378",9121,"CHOLCHOL","Municipal",68,4.7
"379",9121,"CHOLCHOL","Particular Subvencionado",323,5.2
"380",9201,"ANGOL","Corporación de Administración Delegada",306,4.8
"381",9201,"ANGOL","Municipal",1004,5.3
"382",9201,"ANGOL","Particular Pagado",52,5.3
"383",9201,"ANGOL","Particular Subvencionado",548,5.1
"384",9202,"COLLIPULLI","Municipal",389,4.7
"385",9202,"COLLIPULLI","Particular Subvencionado",245,5.4
"386",9203,"CURACAUTÍN","Corporación de Administración Delegada",168,4.9
"387",9203,"CURACAUTÍN","Municipal",303,5.5
"388",9204,"ERCILLA","Municipal",47,4.3
"389",9205,"LONQUIMAY","Municipal",266,5.7
"390",9206,"LOS SAUCES","Municipal",171,4.9
"391",9207,"LUMACO","Municipal",118,4.9
"392",9208,"PURÉN","Municipal",266,5
"393",9209,"RENAICO","Municipal",166,4.9
"394",9210,"TRAIGUÉN","Municipal",334,5.9
"395",9210,"TRAIGUÉN","Particular Subvencionado",256,4.9
"396",9211,"VICTORIA","Municipal",679,5.2
"397",9211,"VICTORIA","Particular Subvencionado",457,5.5
"398",10101,"PUERTO MONTT","Municipal",2698,4.9
"399",10101,"PUERTO MONTT","Particular Pagado",491,5.9
"400",10101,"PUERTO MONTT","Particular Subvencionado",4016,5.3
"401",10102,"CALBUCO","Municipal",623,4.9
"402",10102,"CALBUCO","Particular Subvencionado",212,5.4
"403",10103,"COCHAMÓ","Municipal",75,5.2
"404",10104,"FRESIA","Municipal",207,5.2
"405",10104,"FRESIA","Particular Subvencionado",115,5.2
"406",10105,"FRUTILLAR","Municipal",437,5.3
"407",10105,"FRUTILLAR","Particular Pagado",39,6
"408",10105,"FRUTILLAR","Particular Subvencionado",77,5.3
"409",10106,"LOS MUERMOS","Municipal",251,5.2
"410",10106,"LOS MUERMOS","Particular Subvencionado",266,5.2
"411",10107,"LLANQUIHUE","Municipal",183,4.8
"412",10107,"LLANQUIHUE","Particular Subvencionado",64,5.4
"413",10108,"MAULLIN","Municipal",237,5.1
"414",10109,"PUERTO VARAS","Municipal",340,5.3
"415",10109,"PUERTO VARAS","Particular Pagado",382,5.9
"416",10109,"PUERTO VARAS","Particular Subvencionado",736,4.9
"417",10201,"CASTRO","Municipal",1306,4.3
"418",10201,"CASTRO","Particular Subvencionado",420,5.5
"419",10202,"ANCUD","Municipal",361,5.2
"420",10202,"ANCUD","Particular Subvencionado",895,5.2
"421",10203,"CHONCHI","Municipal",152,4.8
"422",10203,"CHONCHI","Particular Subvencionado",426,5.2
"423",10204,"CURACO DE VÉLEZ","Municipal",116,5
"424",10205,"DALCAHUE","Municipal",174,4.8
"425",10207,"QUEILÉN","Municipal",113,5.5
"426",10208,"QUELLÓN","Municipal",595,5
"427",10208,"QUELLÓN","Particular Subvencionado",206,4.5
"428",10209,"QUEMCHI","Municipal",82,5.8
"429",10210,"QUINCHAO","Municipal",250,5
"430",10210,"QUINCHAO","Particular Subvencionado",110,5.9
"431",10301,"OSORNO","Municipal",2142,4.9
"432",10301,"OSORNO","Particular Pagado",503,6
"433",10301,"OSORNO","Particular Subvencionado",1979,5.1
"434",10302,"PUERTO OCTAY","Municipal",85,5.2
"435",10302,"PUERTO OCTAY","Particular Subvencionado",54,5.5
"436",10303,"PURRANQUE","Municipal",197,4.8
"437",10303,"PURRANQUE","Particular Subvencionado",328,4.7
"438",10304,"PUYEHUE","Municipal",128,4.8
"439",10304,"PUYEHUE","Particular Subvencionado",180,5
"440",10305,"RÍO NEGRO","Corporación de Administración Delegada",200,5.2
"441",10305,"RÍO NEGRO","Municipal",126,4.8
"442",10305,"RÍO NEGRO","Particular Subvencionado",76,5.1
"443",10306,"SAN JUAN DE LA COSTA","Municipal",51,4.8
"444",10306,"SAN JUAN DE LA COSTA","Particular Subvencionado",48,4.6
"445",10307,"SAN PABLO","Municipal",124,5.1
"446",10307,"SAN PABLO","Particular Subvencionado",33,5.5
"447",10401,"CHAITÉN","Municipal",95,6
"448",10402,"FUTALEUFÚ","Municipal",54,5
"449",10403,"HUALAIHUÉ","Municipal",219,4.8
"450",10403,"HUALAIHUÉ","Particular Subvencionado",57,5.1
"451",10404,"PALENA","Municipal",38,5.1
"452",11101,"COYHAIQUE","Corporación de Administración Delegada",82,5.4
"453",11101,"COYHAIQUE","Municipal",376,5
"454",11101,"COYHAIQUE","Particular Subvencionado",1271,5.2
"455",11201,"AYSÉN","Municipal",253,5.2
"456",11201,"AYSÉN","Particular Subvencionado",387,5.3
"457",11202,"CISNES","Municipal",123,5.1
"458",11203,"GUAITECAS","Municipal",31,4.8
"459",11301,"COCHRANE","Municipal",93,5.2
"460",11302,"O'HIGGINS","Municipal",7,4.1
"461",11401,"CHILE CHICO","Municipal",108,4.6
"462",11402,"RÍO IBÁÑEZ","Municipal",25,4.1
"463",12101,"PUNTA ARENAS","Municipal",1504,5.3
"464",12101,"PUNTA ARENAS","Particular Pagado",501,6
"465",12101,"PUNTA ARENAS","Particular Subvencionado",1302,5.5
"466",12201,"CABO DE HORNOS","Municipal",41,5.3
"467",12301,"PORVENIR","Municipal",149,5.3
"468",12401,"NATALES","Municipal",310,5.3
"469",12401,"NATALES","Particular Subvencionado",260,5.5
"470",13101,"SANTIAGO","Corporación de Administración Delegada",2261,5.1
"471",13101,"SANTIAGO","Municipal",6410,5.6
"472",13101,"SANTIAGO","Particular Pagado",1254,5.3
"473",13101,"SANTIAGO","Particular Subvencionado",6050,5.4
"474",13102,"CERRILLOS","Municipal",94,4.5
"475",13102,"CERRILLOS","Particular Subvencionado",1214,5
"476",13103,"CERRO NAVIA","Particular Subvencionado",654,4.9
"477",13103,"CERRO NAVIA","Servicio Local de Educación",306,4.8
"478",13104,"CONCHALÍ","Municipal",562,4.9
"479",13104,"CONCHALÍ","Particular Subvencionado",797,5
"480",13105,"EL BOSQUE","Municipal",394,4.9
"481",13105,"EL BOSQUE","Particular Pagado",101,5.6
