"","codigo_comuna","nombre_comuna","TipoEstablecimiento","n_estudiantes","promedio"
"648",14108,"PANGUIPULLI","Municipal",1405,5.9
"649",14108,"PANGUIPULLI","Particular Subvencionado",1311,5.8
"650",14201,"LA UNIÓN","Municipal",1687,5.6
"651",14201,"LA UNIÓN","Particular Pagado",118,5.5
"652",14201,"LA UNIÓN","Particular Subvencionado",890,5.7
"653",14202,"FUTRONO","Municipal",654,5.7
"654",14202,"FUTRONO","Particular Subvencionado",587,5.5
"655",14203,"LAGO RANCO","Municipal",618,5.4
"656",14203,"LAGO RANCO","Particular Subvencionado",105,5.7
"657",14204,"RÍO BUENO","Municipal",1275,5.6
"658",14204,"RÍO BUENO","Particular Subvencionado",968,5.7
"659",15101,"ARICA","Municipal",6159,5.7
"660",15101,"ARICA","Particular Pagado",845,6.1
"661",15101,"ARICA","Particular Subvencionado",11310,5.7
"662",15102,"CAMARONES","Municipal",60,5.9
"663",15201,"PUTRE","Municipal",97,5.6
"664",15202,"GENERAL LAGOS","Municipal",32,5.4
"665",16101,"CHILLÁN","Municipal",3591,5.5
"666",16101,"CHILLÁN","Particular Pagado",350,6
"667",16101,"CHILLÁN","Particular Subvencionado",10106,5.7
"668",16102,"BULNES","Municipal",861,5.5
"669",16102,"BULNES","Particular Subvencionado",663,5.8
"670",16103,"CHILLÁN VIEJO","Municipal",472,5.5
"671",16103,"CHILLÁN VIEJO","Particular Subvencionado",1215,5.5
"672",16104,"EL CARMEN","Municipal",854,5.7
"673",16104,"EL CARMEN","Particular Subvencionado",70,6.1
"674",16105,"PEMUCO","Municipal",510,5.7
"675",16106,"PINTO","Municipal",499,5.5
"676",16106,"PINTO","Particular Subvencionado",216,6.1
"677",16107,"QUILLÓN","Municipal",832,5.5
"678",16107,"QUILLÓN","Particular Subvencionado",259,5.8
"679",16108,"SAN IGNACIO","Municipal",633,5.6
"680",16108,"SAN IGNACIO","Particular Subvencionado",246,5.7
"681",16109,"YUNGAY","Municipal",622,5.5
"682",16109,"YUNGAY","Particular Subvencionado",678,5.9
"683",16201,"QUIRIHUE","Municipal",592,5.7
"684",16201,"QUIRIHUE","Particular Subvencionado",177,5.8
"685",16202,"COBQUECURA","Municipal",271,5.7
"686",16203,"COELEMU","Municipal",1026,5.9
"687",16203,"COELEMU","Particular Subvencionado",182,6.2
"688",16204,"NINHUE","Municipal",240,5.6
"689",16204,"NINHUE","Particular Subvencionado",48,6
"690",16205,"PORTEZUELO","Municipal",198,5.7
"691",16205,"PORTEZUELO","Particular Subvencionado",108,5.8
"692",16206,"RANQUIL","Municipal",265,5.7
"693",16206,"RANQUIL","Particular Subvencionado",100,6
"694",16207,"TREHUACO","Municipal",205,5.8
"695",16301,"SAN CARLOS","Municipal",1556,5.5
"696",16301,"SAN CARLOS","Particular Subvencionado",2139,5.7
"697",16302,"COIHUECO","Municipal",1178,5.6
"698",16302,"COIHUECO","Particular Subvencionado",731,5.8
"699",16303,"ÑIQUÉN","Municipal",668,5.6
"700",16304,"SAN FABIÁN","Municipal",327,5.8
"701",16305,"SAN NICOLÁS","Municipal",843,5.4
